value,date,brand
-6.275131301985529,07/18/2018,Nike
-1.432014812732829,07/27/2020,Jordan
-2.04181359108446,03/01/2018,Nike
-1.4619368214194874,01/01/2018,Vans
-8.859885003464012,12/07/2019,Nike
-2.674316373515886,03/06/2020,Jordan
0.7336859519579042,12/17/2016,adidas
-9.711213759176761,11/11/2018,Nike
3.0118789159502577,01/01/2018,Nike
1.796892582641448,09/01/2018,Nike
4.374058862079219,01/01/2018,adidas
-1.034949481938258,10/01/2016,Nike
0.5843116809320126,11/08/2014,adidas
-0.9041146871430109,10/01/2018,Nike
-3.5759838239055544,11/01/2018,Jordan
6.23260967403067,04/15/2019,adidas
8.350557839063374,01/01/2015,Nike
-1.0125345999094417,01/01/2015,Nike
0.9491424469114665,06/27/2019,Nike
1.928006112571486,03/28/2016,New Balance
-1.263224483625409,03/07/2015,Nike
-3.7289697097987604,11/01/2012,Nike
-3.0209443763560957,12/04/2016,adidas
-2.1868344651191127,11/24/2018,Reebok
-3.59633845217272,01/15/2019,adidas
-7.170264078023899,01/15/2019,Jordan
2.5059984104681314,05/20/2020,Nike
3.2339572864662514,08/10/2017,Nike
-2.118091810893348,01/02/2020,adidas
1.8074201775364507,11/02/2017,Converse
-4.3028840275748355,04/06/2017,Nike
-7.506105906187984,07/24/2007,adidas
-2.698494237531203,05/25/2019,Nike
1.5935883052975701,09/14/2019,adidas
-5.573984339744117,04/01/2006,Vans
1.7251604060301742,11/01/2016,Nike
-8.556285652695808,06/20/2020,Nike
0.2914880583501987,10/18/2017,Nike
-2.610002704863005,09/22/2019,Jordan
-6.388326269170501,04/01/2020,Reebok
0.6485826252835318,11/09/2017,Nike
-2.733883769802093,07/04/2019,Nike
1.926645743953489,09/10/2016,Nike
-0.0030796628749286447,11/10/2017,Jordan
0.4781568374741171,01/25/2018,Nike
0.3544533540856784,01/02/2014,Nike
1.943120587656379,04/25/2019,Nike
3.6152088941898604,06/08/2018,adidas
0.5955150133408146,10/23/2018,adidas
-6.719043695581346,11/09/2008,adidas
1.2130991762408838,01/01/2017,Nike
-2.4862494064762317,06/20/2019,Nike
-2.075839276208472,07/01/2018,Converse
-1.345608137803955,11/01/2019,Vans
-0.9215193111781903,02/01/2012,New Balance
0.5795053389322966,02/04/2011,New Balance
1.6309937369593532,10/23/2018,Nike
-7.011607222899232,06/01/2008,Nike
2.334228259200405,06/15/2020,Nike
-3.937005390768716,09/12/2011,Nike
2.6561916254876654,01/19/2017,Nike
2.76289589286294,03/26/2020,adidas
4.514309209825201,06/02/2018,adidas
-6.69244530568121,11/01/2018,Nike
1.6733066323249377,01/28/2017,Nike
3.0588520725521184,03/19/2020,Jordan
-0.9537596807991399,04/03/2015,Nike
-2.269514480652321,08/06/2010,adidas
-7.461839818709544,04/25/2015,Nike
-7.738736574898053,08/16/2019,Jordan
-2.703693321163007,11/07/2015,Jordan
-5.379600043592286,01/25/2018,adidas
0.4472600758185013,03/21/2019,Jordan
-6.583564616103362,03/01/2019,Nike
-2.6641083260936824,02/20/2020,Nike
0.35549425239996507,03/05/2010,Nike
0.917432986751554,06/28/2019,Nike
0.9598488657454475,08/31/2012,Nike
0.7859311459476033,08/01/2019,Nike
1.6494962074565613,03/15/2020,Jordan
-2.875368783142768,12/31/2015,adidas
1.1582098876321454,03/30/2018,New Balance
12.29326522979359,06/29/2017,Nike
1.188146708999755,04/24/2020,Nike
1.205018352893199,01/16/2015,New Balance
6.193692425930417,11/17/2018,Nike
3.791184925010571,07/30/2019,adidas
6.08453361592128,02/20/2020,Nike
1.284800445281829,11/18/2017,Nike
4.331022370587517,10/01/2009,adidas
6.550935021073453,03/12/2016,Nike
1.6714580075372303,09/09/2016,Jordan
-5.758194083059113,02/15/2019,adidas
2.0267205550859133,06/28/2014,Jordan
0.9188179295926936,09/05/2019,Nike
-8.905553790541596,08/01/2019,New Balance
6.104527373102067,05/10/2019,Jordan
-6.397936620548456,01/01/2007,Nike
-1.4862826392421327,02/24/2018,Nike
-0.35113606457267926,02/14/2018,Vans
1.3119109557325113,03/14/2020,adidas
3.1841609767904298,03/28/2015,adidas
10.850457458507105,06/15/2018,adidas
-1.7456872086145334,02/10/2018,Nike
-6.202877658870116,12/20/2019,Nike
-1.3970196512236268,04/22/2019,Nike
5.10634893154153,04/01/2020,Jordan
0.4724268752979294,03/09/2019,Nike
-5.126180483745302,01/01/2003,Nike
0.4056809142764253,10/04/2018,Nike
2.677300591652317,01/01/2012,Nike
0.2477362363340476,12/16/2015,Nike
0.7629908705845202,08/08/2019,Jordan
3.8181654072394036,04/01/2018,adidas
-2.1815190798283455,01/01/2005,Nike
-3.6051979109304666,10/15/2016,Nike
-2.5320248772038267,01/01/2018,Nike
3.370600013438943,03/30/2018,New Balance
-1.3457644256882328,09/12/2015,adidas
0.6511354555995383,01/01/2019,Nike
1.0766638758628801,03/06/2020,adidas
-4.434092134615234,02/01/2019,New Balance
0.5924165771590698,07/18/2019,adidas
0.24755159546403924,09/08/2018,adidas
-2.040201714654531,12/05/2019,Nike
5.108234464197832,09/06/2018,Converse
-2.365467447861871,11/23/2018,Converse
0.26120028360760167,08/03/2019,Nike
-7.132763647074779,07/01/2014,Reebok
1.1164287414434848,06/22/2018,Nike
3.8884563579253135,01/01/2019,Nike
-3.152088613702497,03/05/2018,Nike
1.4390793877628398,08/18/2017,adidas
-4.398750610957642,07/07/2012,adidas
0.37318070745687243,10/24/2019,Nike
-7.410944367603494,11/14/2015,Vans
0.3843894753392102,03/20/2017,Jordan
-1.5058555441699732,12/17/2018,adidas
9.010278676163116,10/01/2018,Reebok
-7.679907622235987,09/01/2018,Nike
12.037847715189146,05/06/2019,Nike
-4.143885755753267,04/23/2020,Nike
4.623715999928686,06/06/2015,adidas
1.0005454721944942,06/01/2018,adidas
-2.3337581968475254,07/01/2019,Nike
10.402784175689753,02/01/2019,Jordan
-1.7607531234547504,06/06/2019,Nike
0.3179327737760074,01/01/2018,adidas
-4.295660248103999,01/01/2018,Nike
3.62844165718183,07/20/2018,adidas
-1.5227960529091689,02/11/2017,adidas
1.0276511682442857,06/01/2020,Nike
1.6195564996758325,08/10/2019,Nike
-2.932986338386251,01/01/2012,adidas
3.3824296246474534,12/02/2017,New Balance
0.29654193021852326,09/14/2017,Nike
10.717889005109706,04/28/2016,adidas
5.761347525582787,01/01/2018,Nike
-1.9605338884751948,06/27/2019,adidas
1.539709502875034,04/08/2019,New Balance
-8.911997749126975,02/29/2020,Nike
0.25087002005481224,04/19/2018,Jordan
0.30108747046264456,06/05/2010,Nike
-3.350817201809627,02/26/2020,Jordan
-3.3639963707607667,04/05/2019,Jordan
-4.403649797152194,05/18/2017,adidas
-4.126792810481318,02/09/2018,Nike
1.023720781634779,09/01/2017,Jordan
6.680628382309633,07/01/2020,Nike
-2.914156061634123,01/01/2018,Jordan
-1.855221631967152,06/29/2018,adidas
-5.334894299529718,03/02/2018,adidas
3.6637963966871867,08/06/2016,Nike
2.1868182563338316,02/01/2019,Nike
6.592075151608143,02/06/2013,adidas
10.967739496833493,05/01/2014,Jordan
0.7442449489171503,02/15/2020,Nike
0.7016427586340821,11/01/2018,Jordan
8.969021476809933,01/01/2010,adidas
1.6857751035567936,11/09/2019,Nike
1.6708432971462834,10/25/2017,Nike
-4.010706783351397,01/01/2019,adidas
0.6371929545267278,09/15/2018,adidas
2.335312613503736,05/01/2020,Nike
7.877548093125983,07/07/2018,Nike
-1.8740183093236238,05/09/2019,Nike
12.022129567683402,08/04/2018,Vans
1.2704778964728247,12/12/2015,Nike
1.113394829072386,09/13/2019,Jordan
-5.293241397718733,01/01/2006,adidas
3.287585809122625,09/20/2014,Nike
-8.6463356680088,02/01/2018,Nike
1.027219383960945,04/17/2020,Jordan
-3.006494286945261,05/12/2016,Nike
-4.440266996180504,07/13/2017,Nike
-4.228433177838266,08/01/2014,adidas
3.8184779031692964,07/05/2019,Nike
2.3513045312757623,02/28/2019,adidas
3.936183014630568,12/05/2018,adidas
-0.9137768365986761,03/29/2014,adidas
-1.8130825370590857,12/02/2017,adidas
0.1372258382335766,08/02/2018,Nike
-0.23894115320693868,01/28/2017,Jordan
-0.23482849251114601,08/27/2016,Jordan
-7.1490836256757575,03/01/2020,adidas
4.274200111942794,03/29/2019,Jordan
10.495829102622261,07/28/2018,adidas
3.0689047423215934,06/25/2020,Nike
-0.44973018058473313,02/04/2015,Reebok
-4.217025774010778,12/20/2014,Nike
1.397616002201139,03/23/2019,Nike
-4.57751988301481,02/21/2016,adidas
3.8992149134190512,09/28/2019,Nike
-2.1781460952846716,01/01/2009,Nike
-3.962741212227355,02/14/2020,Jordan
4.292673855146817,07/08/2017,Jordan
1.3285627001838016,08/22/2019,Nike
-2.8813482001798656,02/26/2019,adidas
-1.9823832524303642,04/13/2018,Nike
1.5292410799960299,08/16/2018,Vans
0.9425326982749093,03/16/2019,adidas
-2.6253812455419676,01/01/2006,New Balance
0.5078199141489923,09/02/2017,Nike
-4.8766529353777,04/01/2018,Jordan
2.5027137071291294,05/17/2019,Nike
-0.022817953265855985,01/01/2018,Nike
-7.183693344004828,01/01/2011,Nike
3.3275478088408033,04/01/2013,Nike
-9.07763809577549,12/01/2018,Nike
-1.176618834193183,02/07/2020,Nike
-7.138949939719574,08/01/2019,Reebok
3.6333125774223216,01/25/2020,Jordan
3.1320477726901514,12/12/2015,Nike
0.8099444116122069,02/13/2016,adidas
-0.0779416821928998,02/29/2020,adidas
2.035382880339604,06/30/2018,adidas
0.7371942644642786,01/01/2017,Jordan
-6.876458397216782,11/01/2011,adidas
3.064182376734794,01/01/2019,Nike
-0.2613659188237968,09/02/2019,adidas
1.2793836407759451,07/23/2020,adidas
-0.2671793003748775,12/26/2018,Nike
6.21125342485962,02/15/2018,adidas
2.444587648479617,01/01/2008,Reebok
-3.13571714931027,03/29/2018,Nike
1.0012461190276136,07/14/2016,adidas
-8.833733658930559,02/01/2017,Nike
3.6913329210043173,02/01/2019,Jordan
-6.859497208987019,04/28/2015,adidas
-0.012859629425971847,01/01/2017,Nike
-2.4809598283937238,05/15/2020,Nike
3.4108988176992963,06/10/2016,Converse
-3.6089828028513344,03/16/2018,adidas
2.143464005339989,12/05/2015,adidas
-1.609996488754221,08/14/2018,Jordan
-3.994339943921931,06/01/2009,Vans
1.8854043247316081,08/01/2020,Nike
5.417919436170255,11/24/2018,Jordan
1.6700265520715494,01/01/2019,Nike
6.098105288026542,02/28/2019,Jordan
3.5781308901110536,08/24/2017,Nike
-9.161357657973582,12/16/2017,Nike
6.103492784247551,01/26/2018,Jordan
-2.554092126583279,04/20/2012,Nike
1.0227459660286624,09/22/2012,Nike
-4.3246718935597634,12/01/2017,Nike
-5.8080727541273784,03/22/2019,Nike
-3.026603858242384,12/01/2018,adidas
-1.3971006255072052,12/01/2018,adidas
-4.7908606568216365,06/25/2017,Nike
-5.312013459242818,01/01/2020,Nike
4.129986632923967,07/01/2016,Nike
0.5080804159290888,02/07/2020,Nike
3.19591004679813,10/04/2018,Nike
-3.483518418545179,12/04/2019,Vans
5.773811896159083,07/01/2019,New Balance
-2.0857501161343555,01/01/2019,Nike
-6.99151627382519,03/03/2012,adidas
4.108771165918795,06/27/2020,Nike
-0.2243991307445364,04/06/2018,Vans
3.748503393413523,12/04/2018,adidas
0.8741028950364954,01/01/2019,adidas
-4.807363656971437,03/15/2018,adidas
-4.234468755253147,01/01/2018,Nike
1.3208657501236265,06/02/2020,adidas
2.0802477494426346,02/01/2020,Nike
0.140966739276534,02/22/2020,Jordan
0.4218365220268922,12/22/2012,adidas
-3.81429678788761,09/13/2014,Jordan
0.6045566060472405,01/01/2018,Nike
1.1335337367680558,03/12/2020,adidas
3.1604565325620793,05/29/2020,adidas
4.038106483403516,09/10/2019,Nike
0.4222518523929905,06/06/2014,Nike
-1.0048125359343265,10/11/2019,Nike
1.0694481741646713,01/01/2017,New Balance
-3.6259685397108643,01/01/2017,Nike
4.8559795406957456,01/01/2019,Nike
-6.859661914858288,02/13/2015,Nike
-4.697047678886856,04/08/2017,Nike
-0.13843443392256516,10/05/2017,Jordan
-3.6914150654685565,08/16/2018,Nike
7.792237977886356,04/20/2018,Jordan
-0.6891100097286043,01/01/2017,Nike
-1.1656771546734794,04/12/2018,adidas
3.2888140303413573,04/01/2019,Nike
-5.70589326507859,11/30/2017,Nike
2.2584209061763154,01/01/2008,adidas
-3.503288939464276,09/13/2019,Nike
0.2239909702306051,03/06/2020,Jordan
-2.563583296132301,06/08/2016,Nike
1.843520023046755,07/20/2018,Reebok
-2.2181718789500695,04/01/2019,Nike
8.770840439295169,03/01/2019,Nike
0.9996978775105237,05/22/2015,Jordan
-1.2224497459162604,06/14/2019,Nike
-1.254268819836408,01/13/2017,Nike
0.12643280113087718,10/18/2017,Nike
-4.084288382788276,01/01/2007,Jordan
-3.801091837395347,05/17/2019,Nike
-0.01752281478089691,11/24/2019,Nike
4.273842479711341,03/01/2020,Nike
5.636972101286092,03/01/2018,Jordan
4.139578304766969,05/22/2020,Nike
0.622726311196831,12/06/2018,adidas
-3.579750829114852,04/07/2016,adidas
-0.9819548817026704,02/01/2011,Nike
-1.6886250888073244,09/06/2019,adidas
-1.2305517491426872,02/18/2017,Jordan
0.9941225588697719,04/21/2016,Nike
-3.2620661507683986,04/13/2017,Jordan
-3.566177922117719,06/19/2014,adidas
3.251381172700899,07/20/2013,Nike
0.7193652284670168,02/15/2020,adidas
1.8641740955540562,06/01/2020,Jordan
2.4413657421281876,03/15/2018,Nike
1.032100382895831,05/09/2020,Nike
0.8590160843395038,09/25/2009,adidas
0.8567531656733298,03/22/2018,Nike
4.744294018491517,06/18/2009,Nike
-0.6236097987501585,05/11/2017,Nike
-3.6732884031964055,12/02/2014,Converse
-4.035782582298382,03/06/2014,Nike
2.1430516273004216,02/20/2020,adidas
0.40221763400392363,03/02/2013,adidas
1.8506797086019042,12/02/2017,Jordan
11.09094330072128,02/02/2019,Jordan
-8.91172190976137,06/30/2018,Nike
3.6414034463880527,07/30/2019,Nike
2.1757370075699765,06/25/2018,Nike
-0.4110666143376442,08/01/2019,adidas
2.5017159341048285,04/21/2018,Nike
-7.572689332151653,04/20/2017,adidas
-3.3866280527245523,03/09/2013,Nike
-0.7603765148086888,06/26/2017,Nike
-5.125997757056641,12/13/2019,Jordan
1.6325433224283885,09/09/2017,Nike
0.2652737941544369,03/16/2019,adidas
3.5777672126866733,04/01/2017,adidas
4.5999430463831485,11/15/2012,Nike
-7.143273939182853,10/10/2019,Nike
9.055503353035059,01/01/2003,Nike
4.303710686322467,05/15/2019,Nike
-2.8257322969699006,08/22/2019,Nike
-4.633312694543339,06/30/2018,Converse
-3.4069451311793135,05/07/2020,Nike
0.9157949403628731,09/18/2014,adidas
-2.8564302000476394,05/12/2020,Nike
5.10829466636874,09/18/2009,Converse
-1.7840225941238352,06/17/2020,Nike
3.273459492329693,05/07/2019,Vans
1.5789075312695322,01/01/2019,adidas
-1.1043691611798059,04/01/2019,Nike
12.059671592626577,10/25/2019,Jordan
-5.270548125345037,01/25/2018,Nike
2.938163514829052,08/28/2019,Jordan
11.146343577647347,04/18/2019,adidas
-3.341459053955366,11/11/2019,Nike
-2.925560528341193,09/16/2017,Nike
3.1770847445938535,01/01/2020,Jordan
2.1271826847365536,03/29/2019,Jordan
-4.320431802746023,11/01/2018,Nike
-1.9169680848915072,12/02/2019,adidas
-1.4545219203004294,01/01/2017,Reebok
4.4023344578333665,10/08/2014,Nike
9.059460287363034,02/15/2018,Nike
-1.8892940056526293,07/19/2019,Nike
0.9405702687507729,11/07/2019,Nike
4.0810611445778,02/06/2020,Nike
0.7522515059826095,01/01/2018,Nike
-4.789986522263101,12/12/2018,Jordan
0.46402027480031016,01/25/2018,Jordan
-0.9717225559369717,03/18/2015,Nike
-4.825787805394172,09/17/2016,Nike
-5.349618331916417,06/07/2018,Jordan
4.072261763410131,09/06/2019,Nike
3.9217134480897653,04/04/2019,Nike
1.545122749822243,12/05/2015,adidas
1.5292565932577962,11/16/2006,Jordan
0.3237124207484158,03/04/2017,Nike
6.117956273014474,03/19/2019,adidas
1.0436172173898421,07/13/2020,Nike
0.04132481333638613,01/18/2014,Vans
1.6404666210174481,12/06/2016,Jordan
0.3516529544038973,10/24/2018,Nike
8.608802251561167,01/01/2013,Nike
-7.608146873789312,10/25/2019,Nike
0.17608406189863138,01/01/2019,Nike
-5.151024738590683,05/01/2019,New Balance
-1.5899484559433479,07/29/2017,Nike
-0.6388524402371346,05/08/2018,Vans
-3.5028625548299317,02/13/2009,Nike
2.602856363535942,08/18/2017,Nike
-0.8046334572212305,12/07/2017,adidas
-5.243226056820902,05/01/2016,Nike
-7.455125715881444,01/01/2011,Nike
1.962861740926044,06/01/1997,Nike
-0.5117197304058088,03/09/2017,Jordan
5.519946415543918,04/14/2001,Nike
2.1896574253658656,02/04/2020,Jordan
0.19663070160357105,02/02/2019,adidas
0.32321682980212013,06/15/2020,Jordan
0.082203135494596,01/11/2017,Nike
-2.7916361026758754,09/01/2019,Nike
0.525669687037177,05/21/2005,adidas
-3.6814283933712666,11/11/2017,Jordan
1.0455667187007196,01/01/2018,adidas
0.4809558761188543,01/29/2020,Nike
-7.77205898626844,01/30/2017,Nike
0.6318380062699853,10/10/2019,Jordan
-1.1089560986395115,12/16/2017,Nike
0.15633360279829997,05/03/2019,Nike
-0.1345858947419025,03/17/2020,Jordan
-2.1728201499132926,07/07/2017,adidas
-5.3988362799163445,12/01/2018,New Balance
7.3669687100122685,06/15/2019,Nike
5.275545242994793,01/01/2017,Nike
-5.641420453049584,01/01/2016,Jordan
1.342946255508817,01/01/2009,Nike
-0.7572691517953073,10/15/2018,Nike
2.05856633172493,06/18/2016,Nike
1.8798212670712329,03/01/2018,Jordan
12.51613360654743,06/20/2020,adidas
-0.5045256169759996,01/01/2017,Nike
6.240469936283747,02/13/2020,New Balance
4.273401844215789,04/05/2019,adidas
2.657822868782755,01/01/2018,Nike
4.313665636558765,01/28/2020,Nike
-0.9737841419047036,02/22/2013,Nike
10.895243060847672,04/14/2018,Nike
-3.5769963019505764,03/18/2019,Nike
-3.490119791385076,06/01/2014,Jordan
1.9661166930986704,04/15/2020,Jordan
-6.019982218841239,01/18/2013,Reebok
0.41335176858401446,01/01/2017,Nike
-3.9357749070937667,07/08/2017,Nike
-5.311518553879671,06/08/2019,Nike
0.8472138202562121,05/15/2019,Nike
-1.9361702159060739,04/03/2020,Nike
6.210467828619272,05/01/2019,Vans
-2.2233322987753454,01/01/2017,Nike
2.9385516173835198,09/01/2003,Nike
-2.814302869017202,10/11/2019,Nike
-3.650571813122632,02/17/2011,adidas
-1.7946524988492716,08/01/2020,Nike
-2.830779656327391,11/01/2018,Nike
-3.3578596503282,05/11/2017,Nike
10.502453314181263,01/01/2006,Nike
1.1631089237564471,01/31/2019,Nike
-0.09927446190862792,03/19/2016,Nike
1.753991752740377,04/26/2014,adidas
-3.2335007281578556,01/01/2012,Nike
0.1942505138453552,06/05/2020,Nike
8.764117382024802,01/01/2018,Nike
4.271981700612731,03/26/2020,Nike
-6.622516524681327,07/26/2017,Nike
-7.578648737265516,02/25/2016,Jordan
5.579351374050507,01/23/2020,Nike
-1.2351207473030528,11/10/2018,Jordan
5.52961804383789,12/23/2011,Nike
2.055442202896021,08/20/2019,Jordan
10.928529695977675,10/26/2019,Nike
10.961363883930236,01/28/2020,Nike
1.4143979111162264,04/15/2016,Nike
-3.9213089146830318,05/12/2015,adidas
3.9204886998680153,01/20/2018,Jordan
-0.24479132187265465,08/16/2013,adidas
-3.6564379852468307,08/22/2019,Reebok
-7.42483580150283,04/04/2020,adidas
2.508167488229439,07/01/2011,Nike
0.29956994928967645,11/14/2019,Nike
10.731107224409403,03/03/2018,adidas
3.3043323820872654,07/22/2018,Nike
12.393099697803493,04/01/2018,Nike
-4.212041645455727,10/25/2016,Nike
0.21768324870470504,07/01/2020,Nike
-0.21523305454949204,07/07/2018,Nike
1.525862551979644,03/14/2019,New Balance
-3.2698778280248284,04/06/2012,adidas
-2.901338306402004,12/15/2017,Nike
-8.795324408200923,09/01/2018,Nike
-1.6389247829283995,11/21/2019,Nike
-8.825497219149966,06/30/2020,Converse
0.3525912640374597,07/18/2020,Nike
-3.0919953894138144,01/26/2019,adidas
-0.0014345912472736061,03/01/2019,Nike
0.9866936767352332,11/01/1999,Vans
1.7441438188185547,01/16/2018,Jordan
0.7941021086654086,01/30/2020,adidas
-8.671206374085452,11/01/2018,adidas
5.556497366414718,04/06/2019,Jordan
-1.7239663666353549,06/26/2014,Jordan
2.1956211149648936,03/28/2015,Vans
3.6593592742012415,08/19/2019,Jordan
-0.9708740832070328,02/07/2016,Nike
-7.868339369595921,11/02/2018,Nike
7.789960644990251,06/28/2014,Nike
4.304015218955631,11/23/2002,Nike
-1.853774167608676,05/07/2019,Jordan
-0.3344261523846245,01/01/2020,Nike
-1.7836094783122565,01/01/2018,Nike
2.3022613150798956,05/05/2018,Nike
5.099387903890269,08/16/2018,adidas
0.4950229648418553,01/01/2019,adidas
2.379015901940182,09/20/2008,Nike
-6.260000443512485,01/19/2019,Jordan
5.909322932299415,10/26/2019,Vans
0.61546826337322,05/28/2020,Reebok
-0.8158904407643396,01/01/2019,Jordan
-7.504251157101802,12/10/2016,Nike
-2.3970483660268735,03/01/2014,Nike
-6.28084038051408,12/01/2009,Nike
2.1229494587468514,08/25/2016,Nike
-1.749999175628565,08/09/2019,adidas
9.07342416908787,07/25/2018,Nike
0.6246133143514226,06/15/2013,Nike
-7.62998580393502,08/02/2013,Jordan
5.420464114981695,10/05/2019,Nike
1.3442854529513133,08/16/2018,Jordan
0.7730520928652237,08/01/2019,adidas
2.145009340382448,04/14/2018,Jordan
2.5534528912492895,08/01/2017,adidas
-1.8146504493402797,06/11/2015,Nike
-8.376607345537671,06/27/2015,Nike
-0.28296640035478776,09/09/2017,Jordan
2.2391571249352116,04/06/2017,adidas
-2.0351912923859237,07/15/2020,Nike
-2.814461827534213,09/26/2015,adidas
1.5198069586788465,11/01/2017,New Balance
-0.38699991733928135,11/17/2017,Nike
0.06837845866413507,04/01/2018,adidas
0.0035813008214306006,10/03/2018,adidas
-0.5461978480553419,04/11/2019,adidas
1.1384401718312558,02/01/2019,adidas
-5.478020393345231,01/01/2006,Nike
0.8009181701291502,12/15/2018,Nike
12.50530720316889,12/20/2018,Nike
-3.1557737159635812,05/10/2018,Nike
2.0246833746982627,01/01/2010,adidas
-2.917571053725947,03/16/2018,Nike
-9.07979459710807,12/20/2017,adidas
10.490470771330337,08/05/2017,Nike
-6.314612194732522,03/01/2008,Nike
0.6280834515218547,01/16/2016,Jordan
0.26192526323540166,09/19/2019,Jordan
1.1712530903679297,09/14/2018,Nike
-2.6380531641397043,11/01/2017,adidas
2.4481035221004843,01/29/2016,Nike
3.1889255093847932,06/29/2013,adidas
5.680529461226594,04/19/2019,Nike
1.1612574004203926,03/16/2018,Jordan
-2.7502229894270127,01/31/2020,Jordan
1.6841322960728669,05/31/2019,Jordan
-2.6366923679738865,12/25/2010,Nike
-4.168273989282811,06/30/2017,Nike
4.10090043691748,09/29/2018,New Balance
0.004744579306167377,11/24/2012,Nike
10.720480090431751,03/21/2019,Jordan
1.271090995996399,01/01/2019,Nike
-0.7714121740928063,03/21/2020,Nike
2.094361244247904,03/13/2020,Nike
1.0861166220102407,09/01/2012,New Balance
1.3411631370067385,10/01/2019,Reebok
-2.609110614880011,07/18/2019,Nike
-3.092888852554647,07/12/2018,adidas
-0.6251463537549484,01/01/2019,Nike
6.267071367750043,06/27/2019,Vans
-5.32765796721451,04/12/2018,Nike
-4.162263160530832,12/05/2017,Nike
0.6890115303446107,04/13/2018,adidas
-1.7554573751300835,12/07/2013,adidas
0.2597073912525641,06/28/2006,Nike
-4.3958529223200955,11/25/2016,Jordan
-6.346167962373546,03/30/2019,adidas
5.502651313377277,06/15/2017,Jordan
-1.3730684463699256,12/01/2017,adidas
4.457694412361542,01/25/2018,Nike
0.2289521361787605,10/10/2015,Jordan
6.507625935972489,07/24/2004,Converse
-3.808784977127033,05/01/2014,Jordan
-3.6439852535678514,12/06/2016,Nike
-2.331127410539874,03/06/2014,Nike
-0.9815455603375491,10/20/2017,Vans
6.269789406089795,08/03/2019,Nike
-2.8763981633335667,09/15/2017,Converse
0.9355888025160115,08/20/2015,Nike
-3.1595005035039168,06/30/2017,adidas
-8.568547569147745,01/01/2016,New Balance
-8.799996812075737,10/07/2017,Jordan
3.8750072755132927,08/04/2017,Jordan
-6.516856546510966,08/01/2016,adidas
-0.0271570053867599,08/17/2018,Jordan
6.633397300144962,03/26/2017,Nike
-9.0628763455087,03/09/2019,Jordan
-1.2842306037442361,11/10/2018,Nike
2.717310163101122,11/17/2018,Nike
3.234527931468556,11/15/2019,Jordan
-1.6446129737350492,10/04/2018,Nike
-0.511722458578538,01/01/2008,adidas
0.606633304303046,08/20/2019,New Balance
3.2010440908932036,11/17/2016,Jordan
3.6244633074506982,07/01/2020,Nike
0.1632681726818951,11/24/2017,adidas
9.108217808464337,10/27/2010,Nike
-0.7306250868743449,11/07/2018,Nike
0.6531141655640128,01/22/2020,Jordan
-6.698811362693205,01/01/2006,Jordan
6.595979159427215,02/20/2016,Nike
6.466215711160277,07/01/2009,Jordan
0.8990482744347336,04/21/2016,Jordan
3.157596749716341,05/20/2020,Nike
-2.27395033054687,09/01/2018,Nike
3.6085981879997355,01/01/2017,Nike
4.513176259645275,06/27/2020,Nike
-0.22978777070484804,02/13/2020,adidas
-7.294347875366017,12/24/2008,adidas
-1.3836709668539042,08/03/2017,Jordan
0.8346927452707534,10/10/2019,Converse
0.1809689207973951,09/20/2019,adidas
3.270925904245918,01/01/2017,Nike
-2.517145045936832,01/01/2016,Nike
6.544864109181968,08/08/2009,New Balance
-1.8555554632008273,03/08/2015,Jordan
1.7459935926376082,01/01/2016,Nike
5.7261818389432975,02/08/2019,adidas
-7.9172725917036395,01/17/2017,adidas
3.7965785980196367,02/10/2017,Jordan
1.22018175033053,10/29/2016,Nike
0.5179395079508876,02/23/2018,Jordan
-1.3154537390267926,01/01/2014,Nike
1.4679452187530921,03/09/2016,adidas
-7.548094811339643,04/01/2014,Nike
0.7684865318508503,03/31/2016,Jordan
-4.355668810499697,02/15/2020,Nike
1.7729212561727343,02/01/2017,Jordan
0.3463255698543077,06/02/2001,Jordan
-0.081129395292915,05/01/2015,Jordan
1.4307776977058146,09/22/2016,Nike
2.4986685036730125,07/24/2020,Vans
-1.6447236439962765,08/15/2016,Nike
0.058482463811725206,10/21/2017,Nike
3.4460549904390527,07/01/2019,New Balance
1.669503797542262,01/31/2015,Nike
4.01995775808358,07/24/2008,Nike
-3.7465628386110517,05/04/2018,Nike
-3.9152647531352427,04/01/2013,Nike
0.6028769939085217,09/25/2018,New Balance
1.8665452730104375,03/25/2016,Nike
-4.1021905355729595,04/10/2014,Nike
-2.2087528294394114,09/05/2019,Nike
2.201406780330487,05/18/2019,adidas
-1.8335435731284275,06/30/2017,adidas
3.730550410961594,05/16/2019,Nike
1.573646601189823,01/01/2016,adidas
1.636148011749579,11/24/2014,Nike
-0.15996383450865595,01/20/2006,Reebok
-5.658010460251678,12/01/2019,Nike
-0.3549472741025209,11/21/2018,Nike
-4.333466372954382,04/05/2019,New Balance
-2.950604560023328,09/05/2019,Vans
1.0096159140573642,01/01/2018,Nike
4.149232425566365,03/26/2020,Jordan
0.4940585390774671,10/01/2014,Nike
3.8871048058099897,10/12/2018,Nike
10.856953757503327,03/01/2019,Nike
-4.324610227415107,06/25/2015,Nike
0.8817439526094557,04/27/2013,Nike
-4.525831137486997,10/06/2018,Jordan
2.133457722988992,03/01/2018,adidas
0.47913396282881804,11/15/2019,Nike
0.8272971681634281,04/05/2018,adidas
-2.587445928790029,04/12/2019,Nike
