,pca,year,brand
8654,1.7221470175743845,2016,Nike
8656,-3.6589512107654807,2019,adidas
8657,-9.16255542694055,2013,Nike
8658,1.910542600006071,2018,Jordan
8659,-4.945505893643739,2019,adidas
8660,0.167142780064929,2019,Nike
8662,-7.763566255337154,2014,Nike
8663,1.6557384894562028,2017,Jordan
8664,2.2286540888331547,2020,adidas
8665,3.9215773951888693,2017,Jordan
8666,-2.804902710177203,2017,Nike
8667,0.16293025394166452,2018,Converse
8668,-9.052394541141144,2018,Nike
8669,8.457834972662875,2018,Nike
8670,-2.388083888403502,2019,Nike
8671,0.32532242529737593,2020,Jordan
8672,4.363077874553194,2012,Nike
8673,-3.037258003739518,2014,Nike
8674,-2.909232967781608,2019,New Balance
8675,-6.8307431282513775,2009,adidas
8676,1.4452738824205524,2019,Nike
8678,0.33776603219786905,2019,Jordan
8679,-3.243307175772158,2017,Jordan
8680,0.1948596862827301,2019,New Balance
8681,3.182900229978496,2017,Nike
8682,10.253862981104767,2017,Nike
8683,-2.563093489069931,2017,Nike
8684,-2.992429137281945,2014,adidas
8687,0.4343536706957487,2017,Nike
8688,8.753795198887616,2018,Nike
8689,1.9561313248917562,2017,Nike
8690,-2.2298534164178108,2018,adidas
8692,-3.173689925301035,2018,Nike
8693,6.501163739828598,2019,Nike
8694,2.2365409173062933,2018,Jordan
8695,3.9980304656284904,2019,Jordan
8696,-7.240871407107419,2019,Nike
8697,0.8258517492583326,2015,Jordan
8699,5.5360798142395815,2017,Nike
8700,-2.0633503805784863,2017,Jordan
8701,-0.3308115272225372,2016,Vans
8702,-7.3453233814087,2019,Nike
8703,-2.6807157015052083,2001,Nike
8704,-0.05319604021201084,2013,adidas
8705,1.3933724117548587,2018,Nike
8706,-1.54143004991954,2015,Nike
8708,3.849136208451814,2018,Nike
8709,1.7466832930776686,2018,adidas
8710,1.4823271425653248,2015,Nike
8711,-1.9132765693634102,2017,Jordan
8712,-5.7080119638095725,2018,Nike
8713,5.546339840307455,2018,Nike
8714,-8.687044786107034,2019,Nike
8715,-2.323432703106379,2016,Nike
8716,-7.755601187833758,2013,New Balance
8717,8.437693513057319,2019,Jordan
8718,-1.7592697858998356,2020,Nike
8719,-2.6066958653278256,2018,Nike
8720,0.8045793546584341,2018,Converse
8721,-3.1014512413790483,2015,adidas
8722,1.3514676115852375,2018,Nike
8723,3.610039559221093,2008,adidas
8724,-9.037098140869002,2018,Nike
8725,4.063640257032876,2019,Nike
8726,4.979689809994163,2019,Nike
8727,-4.972836984941516,2017,Nike
8728,-3.2740643730782772,2018,Nike
8729,5.321550882880118,2015,New Balance
8730,-2.4557570749186945,2019,Jordan
8731,-2.104302849460718,2020,Nike
8732,-0.20844582564251588,2018,Vans
8733,-2.283784539611948,2019,adidas
8734,2.69286290387479,2018,Nike
8735,-1.224988245530788,2019,adidas
8737,3.542609312516076,2016,Nike
8738,0.25510126468070976,2016,adidas
8739,2.0853954391572267,2018,Nike
8741,-1.3859835276432937,2019,adidas
8742,-3.791952037289014,2006,Vans
8743,0.3544348934929509,2016,Nike
8744,0.757639600647269,2019,Jordan
8745,1.6267916274323408,2013,Jordan
8746,-3.655192543647431,2019,Nike
8747,-6.887016306459106,2020,Nike
8748,-6.253962952205422,2018,Nike
8749,1.576831705879826,2019,Nike
8750,-2.460781171461991,2018,Nike
8751,-1.7785956669546152,2017,adidas
8753,4.0084740399196095,2003,adidas
8754,-4.314099836913898,2015,Nike
8755,3.9788565956531365,2019,Nike
8756,2.517859199373535,2018,Nike
8758,1.2698138261133747,2017,Nike
8759,1.0480567643647767,2018,Nike
8760,6.184581841884937,2017,adidas
8762,9.28486699592274,2017,adidas
8763,2.4082831814948156,2018,Nike
8765,3.568608110149109,2016,Nike
8766,10.463893905887629,2019,Nike
8767,1.5185453032008573,2019,Nike
8768,6.106076647182989,2020,adidas
8769,-2.4807162344823515,2018,Nike
8770,-0.6355352647468668,2016,adidas
8771,6.688905183755429,2019,Nike
8772,10.522342459135428,2019,Jordan
8773,8.812425957831767,2015,Nike
8774,0.2461869225195043,2018,Nike
8775,1.5965672891391134,2020,New Balance
8776,-2.3438742308507057,2019,Nike
8777,-1.744155936127428,2018,Nike
8778,1.9004807073361532,2017,Vans
8779,1.0476870863598555,2017,adidas
8780,10.929266474177092,2018,adidas
8781,6.274229525909403,2020,Nike
8782,1.386277508087595,2017,Nike
8783,-2.724103377684908,2018,Nike
8785,1.6940191499440993,2017,adidas
8786,0.4829166874713172,2015,adidas
8787,0.2560697200606014,2019,Jordan
8788,1.339675924477077,2014,adidas
8789,-6.704017592595948,2006,Reebok
8790,-4.969077488783571,2018,Nike
8791,1.505308360470572,2019,adidas
8792,5.7671896183548075,2015,adidas
8793,2.9771470002362577,2017,Jordan
8794,-0.35296755284131237,2015,adidas
8796,-2.523043267190598,2014,Nike
8797,2.272450213184584,2020,Nike
8798,0.2362478842987516,2017,adidas
8799,1.1847384782137833,2017,Jordan
8800,6.537914317224069,2012,Nike
8801,-1.5982567182808172,2017,Jordan
8802,1.193168854381631,2014,Nike
8804,5.7577306465264115,2005,adidas
8805,4.084125736123573,2009,adidas
8806,0.6890649983975815,2017,Nike
8807,-2.151074369554115,2019,Jordan
8808,0.3438718499584348,2018,Vans
8809,-3.1390904480046258,2017,Nike
8810,-8.864070923239838,2018,adidas
8811,-9.105345724886817,1999,Jordan
8812,3.3164320806213774,2020,Jordan
8813,-3.9945120349286896,2017,adidas
8814,0.32511390772456933,2018,adidas
8815,8.707524025568171,2018,Jordan
8816,0.37607588435145123,2019,Nike
8818,-2.9115621589122007,2018,Nike
8820,0.351701775092347,2014,adidas
8821,-2.8680046755762794,2011,Nike
8822,-6.864767467169441,2012,Nike
8823,-5.607391654803073,2018,Nike
8824,3.6081583870998895,2018,adidas
8825,-0.8550208472112191,2019,Jordan
8826,-3.7880110071704247,2019,Nike
8827,0.8771230333962894,2018,adidas
8828,-6.369593257698495,2018,New Balance
8829,4.533242949647674,2019,Jordan
8830,0.47737975109747566,2018,Nike
8831,0.8355867858856851,2016,New Balance
8832,-4.918948194614125,2008,Nike
8833,-4.184639162385921,2018,Nike
8834,2.1851786051983235,2019,adidas
8835,-3.4371737735922676,2019,adidas
8837,-5.224021570800032,2019,Nike
8838,3.8020851874994572,2014,Jordan
8839,3.681593665737779,2017,Nike
8840,5.156476244885515,2019,Nike
8841,-2.2821570251045284,2019,Converse
8842,3.6242643097841887,2016,adidas
8843,0.5549864696226823,2010,adidas
8844,-2.052980741840941,2019,Nike
8846,-0.2720191406156112,2015,Jordan
8848,0.3295536249948005,2016,New Balance
8849,-1.8230990655498698,2020,adidas
8850,-2.1204756694981803,2016,Converse
8852,2.354201218155281,2019,adidas
8853,0.42096870808114795,2015,adidas
8854,-2.593609206042624,2019,adidas
8855,-7.293304825831605,2006,Converse
8856,-2.3346080816227768,2019,Nike
8857,1.5925331526492388,2019,Nike
8859,1.563992443737143,2020,Jordan
8860,0.27636604934233067,2014,Nike
8861,2.446502500325824,2015,Nike
8862,-0.39824332737554075,2018,Nike
8863,-1.3520709414783285,2018,adidas
8864,1.6802857608533233,2020,adidas
8865,-8.674706473502537,2019,Jordan
8866,-2.081610565936737,2018,Nike
8868,0.5481221191558678,2018,adidas
8869,-1.2116467933516173,2016,Nike
8870,2.9663886367497487,2015,Nike
8871,-3.641930297289798,2018,Nike
8872,10.464884755951921,2018,Nike
8873,-6.653179216871986,2019,Nike
8874,-8.80646390091678,2017,Nike
8875,-3.1857112421487366,2017,Nike
8876,-0.22498443933633017,2020,Nike
8877,-7.49578297652415,2017,adidas
8878,-3.334031257561914,2016,Jordan
8879,2.2353517576551796,2019,Nike
8880,1.7082475757205773,2018,Nike
8881,-1.4837455950871694,2019,adidas
8882,3.472436647491797,2020,New Balance
8883,-6.853768801860176,2020,Nike
8884,-2.67589673538613,2017,Nike
8885,9.100840561181986,2018,Converse
8886,0.6326732253636267,2020,Nike
8888,0.9721833661027357,2018,Nike
8889,10.933344009207252,2019,Jordan
8890,-1.2990201526422422,2017,Nike
8891,-1.4895052060517655,2020,New Balance
8892,-7.840770903433751,2017,Nike
8893,-7.380582351129513,2018,Nike
8894,-7.183269878786382,2019,Nike
8895,1.5702270294108471,2019,Nike
8896,4.089628765887152,2018,New Balance
8897,-8.844948372358354,2018,adidas
8898,-7.535909593724474,2018,Nike
8899,0.8184613083517187,2020,Nike
8900,1.6998928651448648,2019,Jordan
8901,-4.9447453709232105,2019,adidas
8902,-2.036666000451856,2017,Nike
8903,10.75410104697366,2020,Jordan
8904,-2.718629347031035,2019,Nike
8905,-4.468747441906323,2016,New Balance
8906,2.0719076476551943,2003,Nike
8907,-8.876402592420446,2018,Nike
8908,12.368139950693058,2018,Nike
8909,3.3373758714363686,2017,Nike
8910,-0.19023305250193492,2013,adidas
8911,-2.429338837054004,2019,Nike
8912,-2.529807045548306,2018,Nike
8913,0.06496471313887849,2016,Converse
8914,-6.043910384469516,2019,Jordan
8915,3.5931726750719415,2018,Nike
8916,1.873364554725586,2019,Jordan
8917,-6.334920925656469,2014,Jordan
8918,-3.6231497098454835,2013,Nike
8919,-3.210808220993574,2020,Jordan
8920,3.0081682364557882,2019,Nike
8921,-3.865583096277606,2020,Nike
8922,6.431508194094688,2013,adidas
8923,-4.875373239818477,2014,Jordan
8924,0.38850144210361925,2018,Nike
8925,-2.304376560479473,2015,Jordan
8926,8.6761699234413,2018,New Balance
8927,-1.2821486536056281,2018,Jordan
8929,3.442245551118371,2016,Nike
8930,-6.580151111681845,2019,Reebok
8931,-5.584728341529726,2019,Jordan
8932,-0.25647230934460946,2020,Jordan
8934,-2.126777850525149,2019,Nike
8936,2.4170263852208773,2019,adidas
8937,1.6661265770225673,2015,adidas
8938,-4.741137992568873,2013,Nike
8939,6.2107894941194095,2015,Jordan
8940,1.9906215956450224,2017,Nike
8941,-7.732170531157092,2017,adidas
8942,-2.9558105598039632,2008,Nike
8943,-3.808537783477532,2009,Nike
8944,3.5992214783807035,2018,Jordan
8945,-2.09353318277234,2019,Nike
8946,1.1997840763615732,2010,New Balance
8947,-8.484233379792615,2019,Jordan
8948,-2.492712216371793,2015,Nike
8949,0.819330152710776,2015,Vans
8951,0.4281325437294234,2018,adidas
8952,-1.8193506022374937,2019,Jordan
8953,-3.9400412215021183,2017,Vans
8954,-3.413300884142116,2018,Nike
8955,5.2886150342839215,2010,Converse
8956,-6.902932378752125,2018,Nike
8957,-5.671656414550196,2017,Jordan
8958,0.41444442184819896,2018,adidas
8959,10.464073617302951,2020,adidas
8960,5.418994338656252,2019,Nike
8961,1.013960765275123,2017,Vans
8962,4.397018978563873,2016,Jordan
8963,-6.565552078534472,2019,Nike
8964,4.651012901415913,2005,Jordan
8965,1.5651715374081343,2019,Nike
8966,1.57491160249814,2018,Nike
8967,4.696177301630154,2019,adidas
8968,-7.062539318545957,2018,adidas
8969,4.337710539775269,2007,Nike
8970,-0.17658850537192655,2015,Nike
8971,0.12059183775257114,2015,adidas
8972,-7.456041630732122,2019,Nike
8973,-7.392829679118544,2019,Jordan
8974,2.603500010708955,2019,Jordan
8975,-6.399417985516475,2016,adidas
8976,7.812714910204126,2020,Jordan
8977,9.266360148392684,2017,Nike
8978,-2.964784281681361,2019,Nike
8979,-0.41890268770831046,2014,adidas
8980,-5.196986325740503,2005,Nike
8981,-2.5134647711356837,2018,Nike
8982,-1.1397942834556338,2016,Converse
8984,0.31482356320702143,2015,Nike
8985,-4.143761069331933,2019,Jordan
8987,-0.21810679029282634,2019,Nike
8988,-4.953532614085849,2019,adidas
8989,-7.102029205516124,2006,Nike
8990,9.15339731835693,2017,Nike
8991,3.6643326341881695,2020,Nike
8992,3.199273444162752,2018,Nike
8993,1.5020373396071864,2019,adidas
8994,4.032753583208903,2018,adidas
8995,-0.656048811389692,2019,Nike
8996,-2.761651067534287,2017,Nike
8997,-0.10799923687643383,2017,Converse
8998,4.422369501360257,2016,Nike
8999,-3.895413792602079,2018,Nike
9000,-3.5981575011511953,2014,Nike
9001,-3.2538553620714965,2014,Nike
9002,1.3472953435485708,2020,Nike
9003,-2.5044560046018858,2013,Jordan
9004,0.958038751811688,2019,Nike
9005,10.914219710727245,2019,Nike
9006,1.5071355158136477,2014,Nike
9007,-4.831028465559217,2016,Nike
9008,-0.11016657417289517,2019,Jordan
9010,0.649486813658829,2019,Nike
9012,7.644479874171296,2020,Vans
9013,-0.7767733648214841,2016,Nike
9015,3.0476779557749336,2020,Nike
9016,-7.628928451145945,2009,adidas
9017,1.4008296443848194,2017,Jordan
9018,-3.5280928570577017,2019,Nike
9019,1.144551040246346,2016,adidas
9020,2.768890390341822,2019,Reebok
9021,-0.1901868869741676,2017,adidas
9024,3.3220277938942737,2017,Nike
9025,0.6330063099077479,2012,adidas
9026,-5.5913187678079606,2019,Nike
9027,-0.8194793317009208,2018,Nike
9030,-4.301771655667037,2017,Nike
9031,-1.3325724461311426,2019,adidas
9032,3.6897121485964894,2020,adidas
9033,3.9018101062738455,2019,Nike
9034,2.9298524995923474,2016,Nike
9036,2.521194718102472,2012,Nike
9037,2.4892259647788735,2019,Nike
9038,7.78866948596914,2019,adidas
9039,3.8823609393940908,2020,Nike
9040,0.8168844306991815,2019,Nike
9041,0.9653544143112238,2019,Jordan
9043,-6.63165063149221,2019,Jordan
9044,1.065285958001872,2017,Nike
9046,-3.6250372884141533,2009,Nike
9047,0.5482212547800706,2016,Nike
9048,-3.776404780957158,2017,Nike
9049,11.073542174901233,2019,Vans
9050,0.34978084267029974,2012,Nike
9051,2.15963451472538,2019,Nike
9052,-2.079815788259071,2018,Nike
9054,0.7767289610691136,2005,adidas
9055,-6.853236989299083,2013,Jordan
9056,10.45236779324746,2018,Nike
9057,0.7386998960359783,2020,Nike
9058,-2.160975530307624,2019,Nike
9059,-3.818113452217202,2018,Nike
9060,8.639800378890326,2015,adidas
9061,-4.7212271183967305,2016,Nike
9062,0.7173984627053128,2019,Nike
9063,-2.113246927530894,2017,adidas
9064,1.7557359928075178,2015,Jordan
9065,1.528526065074974,2017,Jordan
9066,-4.637689951605743,2017,adidas
9067,3.34256722001322,2016,Nike
9068,-1.6061021098834065,2020,adidas
9069,1.7487822252064107,2019,Vans
9071,-7.839616989414891,2016,Jordan
9072,-3.6289337946272866,2018,Jordan
9073,-0.863183646030623,2014,Nike
9074,-0.41535484323457234,2015,Jordan
9075,-4.333247393837457,2018,Nike
9076,5.523805654849227,2002,adidas
9077,2.762810137152419,2019,Jordan
9078,2.4999165829414522,2017,adidas
9079,3.794294224856555,2019,adidas
9080,-2.146003768661432,2016,Nike
9082,0.2800414365797732,2018,Nike
9083,0.6807671217154685,2018,Nike
9084,0.3910745663378221,2020,adidas
9086,4.878239072197028,2020,adidas
9087,-8.941291595310508,2018,Reebok
9088,-0.7182444240374127,2017,Nike
9089,-2.819641222835166,2017,Nike
9090,10.460018764682731,2017,Converse
9091,-6.932271552132302,2003,Nike
9092,-0.7297009645840169,2019,Nike
9093,-3.309299690416382,2018,adidas
9094,1.712484416092856,2015,Nike
9095,2.2190960012564966,2018,Jordan
9096,-3.4377603528529743,2017,Nike
9097,-3.4957516900711525,2019,New Balance
9098,7.392567058356801,2019,Nike
9099,10.3504415669064,2018,Nike
9100,2.9975295331719587,2017,Nike
9101,0.6121962610761128,2019,Nike
9102,0.8008401580436548,2018,Nike
9103,12.41441452655928,2019,Nike
9104,-9.386105461082323,2017,Nike
9105,-4.81766917929204,2019,Jordan
9109,2.479000245358596,2019,Nike
9110,2.9131508290624413,2017,adidas
9111,-1.1684617198285336,2020,Jordan
9112,5.988561043927233,2013,Nike
9113,1.8291350064194105,2019,Nike
9114,-1.35917715867818,2018,Jordan
9115,-4.412755968452536,2017,Nike
9116,0.8726948349418805,2020,Nike
9117,0.16826588353611396,2009,adidas
9118,3.9478932346702633,2018,Nike
9119,0.3563729034485495,2016,Nike
9120,9.071599958407662,2018,adidas
9121,3.664227874029766,2018,Nike
9122,0.8574069147246719,2017,Nike
9123,-4.948335573981934,2018,Jordan
9124,-6.495502133589813,2006,Nike
9125,2.0180072633272412,2018,Nike
9127,-7.746230466030698,2017,Jordan
9128,5.477654001116355,2019,Jordan
9129,-0.957392604195401,2016,Jordan
9130,-3.950964069854231,2017,adidas
9131,-4.8168139616178385,2013,Nike
9132,-1.029504553862931,2019,Nike
9133,-6.542333906961265,2007,adidas
9134,0.8771849080181078,2015,Nike
9135,-2.653108387948175,2020,Nike
9136,0.08540927126088671,2019,Nike
9139,1.7813313777829418,2015,Jordan
9140,4.675072787568764,2018,Jordan
9141,0.42213913530782726,2018,New Balance
9143,-9.420491285703267,2017,Converse
9144,6.672114266720375,2015,Jordan
9145,-7.481726902330494,2018,Jordan
9146,2.76460035285323,2018,Nike
9147,-0.7596564702206393,2019,Nike
9149,-3.75119433727429,2012,Nike
9150,0.25015640058041566,2018,adidas
9151,-2.7368549756495075,2013,Jordan
9152,1.148981004602289,2020,New Balance
9153,4.566007604259129,2018,New Balance
9154,-6.28399054153678,2006,Nike
9155,-0.00949227223599622,2018,Nike
9157,-4.031168221833961,2019,adidas
9158,-2.5817860467076357,2014,Nike
9159,-2.0516000161720256,2018,Nike
9160,3.2719361636347872,2009,Vans
9161,1.7060658354704272,2016,Nike
9162,0.37267287537275534,2014,Nike
9163,1.0065239361491847,2018,Jordan
9164,5.765308395412795,2018,Jordan
9165,5.117933379757611,2019,adidas
9167,-4.046743389552183,2020,adidas
9168,-5.660241612568662,2005,Nike
9169,4.441887020417254,2019,Nike
9170,2.272092760589051,2014,Nike
9171,-7.691786141656893,2013,Jordan
9172,5.7920758115804745,2020,Jordan
9173,0.7061589696319809,2017,Jordan
9174,8.966127550541888,2013,adidas
9175,-5.3039942607278086,2018,Nike
9176,-1.5641980245296596,2019,Nike
9177,-0.11283444526735886,2018,Vans
9178,-7.730081467657289,2017,Jordan
9179,3.6905663293001347,2019,Jordan
9180,4.013513398903236,2019,Nike
9181,3.233977015977335,2019,Nike
9182,-2.1174158816060387,2019,Nike
9183,1.7231308703804487,2019,Vans
9184,1.2419236390476016,2018,adidas
9185,-4.152152705833033,2009,adidas
9188,3.109182271992631,2016,Nike
9189,1.310284809333979,2019,Nike
9190,-8.667867353252207,2019,Reebok
9191,1.0297831668723985,2019,Jordan
9193,-6.745756439866127,2020,Nike
9194,6.062333476835132,2019,Jordan
9195,-4.117789316583532,2019,Converse
9196,-1.327068625620739,2018,Nike
9198,-4.402852476229661,2013,Jordan
9199,0.4315004722429319,2016,Jordan
9200,-3.3402072758846635,2014,Reebok
9201,-1.7092586169845194,2017,Reebok
9202,4.5404430701511975,2015,Vans
9203,1.48937110892383,2019,adidas
9204,1.9157499918067917,2020,adidas
9206,0.3054902981397369,2019,Nike
9208,6.014335725276232,2020,Converse
9209,-2.058196312760225,2018,Nike
9210,1.7211040606184258,2019,adidas
9211,7.5960995017859165,2007,adidas
9212,1.535844489611115,2016,Nike
9213,3.5410343296957922,2013,Nike
9214,-3.792570291572312,2013,Nike
9215,-4.378513500987901,2015,Jordan
9216,-1.9391965236416462,2017,Nike
9217,1.9285856362462162,2019,Nike
9218,-3.7075775862404234,2019,Converse
9219,1.1774395995749496,2019,Nike
9220,-3.927926006800767,2014,Jordan
9221,4.111097091192967,2017,Nike
9222,-1.3275368732764987,2015,Jordan
9223,-3.814120744815303,2019,adidas
9224,-5.033541619567749,2018,adidas
9225,5.738952141127004,2013,Nike
9226,-2.149222735672924,2018,Jordan
9227,-1.9468598386268814,2019,Vans
9229,0.9404884499967505,2017,Nike
9230,1.3289470603337143,2018,Nike
9231,4.842564648717031,2016,Jordan
9232,-3.8244015299044154,2014,Nike
9233,-0.23599970625151387,2018,Nike
9234,-7.843007401199444,2017,adidas
9235,-9.391725999346253,2005,Nike
9236,-3.3178928107501138,2017,Jordan
9237,-3.63061200660203,2019,Nike
9238,10.60491552224418,2017,Nike
9239,2.684310814527091,2020,Nike
9240,6.346082834776334,2018,Nike
9241,0.5080423055769169,2018,Jordan
9242,-6.371050633751624,2006,Jordan
9243,1.8109577907164947,2004,Nike
9244,-5.315272440426705,2012,Jordan
9245,0.6254162076350275,2019,Nike
9246,8.624754927858918,2015,New Balance
9247,-7.1524514848993475,2019,Nike
9248,-0.14845738792191435,2016,Jordan
9249,6.242071198374823,2017,adidas
9250,0.3642813547803721,2017,Nike
9252,-8.88132506463649,2019,adidas
9253,8.39768996102669,2013,Nike
9254,4.72832629567174,2018,Nike
9256,0.9104127017328941,2016,Nike
9257,-6.343290549685074,2008,Jordan
9258,-8.791180771269195,2018,Nike
9259,5.861160161589889,2020,Jordan
9260,1.6025731519581692,2019,adidas
9261,-0.9321323447472039,2014,Jordan
9262,7.772975465894999,2016,Nike
9263,-3.717932184053176,2016,Nike
9264,-0.06643946075587158,2007,adidas
9265,-2.611979312873311,2013,Jordan
9266,-1.9153233667576615,2015,Nike
9267,5.02080182872781,2019,Nike
9268,-2.714695217579214,2019,Nike
9269,-0.17645339992616685,2018,Nike
9270,-1.2554903385495324,2019,New Balance
9272,3.444032482553264,2019,Nike
9273,-3.1665397462268974,2015,adidas
9274,3.1750951568481316,2015,Nike
9275,2.5530506002291937,2019,Nike
9276,4.073569115339517,2019,Nike
9277,6.161180237333391,2015,Nike
9278,-1.0123024933412599,2014,Nike
9279,4.038402337774164,2019,Nike
9280,-1.955414211591846,2019,Nike
9281,-9.72018522780119,2019,adidas
9282,3.905736499864561,2019,Nike
9283,-2.5283339988172284,2016,adidas
9285,3.602719766876034,2009,Jordan
9286,-6.458844279272048,2019,Nike
9287,5.533837028704189,2018,Nike
9288,0.8453291226008297,2016,Jordan
9289,-3.9841912387324996,2016,Nike
9291,-1.5384056439807512,2016,Nike
9292,4.605330604989098,2019,Vans
9293,3.016718104155055,2018,Nike
9294,-0.8051218964573347,2017,adidas
9295,-1.0702475977824413,2017,Nike
9296,8.659424901331574,2011,Converse
9297,2.792245913386409,2020,Nike
9298,5.7556783362114325,2020,New Balance
9299,-8.789349430494509,2018,adidas
9300,11.029741648835728,2018,Nike
9301,-2.692445227063486,2018,Nike
9302,-4.0560378973520015,2011,Vans
9303,-4.614963092898546,2015,Nike
9304,-2.7275300184927542,2012,Nike
9305,-5.439876673252423,2013,adidas
9306,-2.7697215890859552,2013,Nike
9307,-4.981889161083321,2017,Nike
9308,9.212522449860643,2019,Nike
9309,1.8167562046918067,2017,Nike
9310,-1.312082861641977,2016,adidas
9311,3.9768198512412747,2019,adidas
9312,-2.4173872903020572,2020,Nike
9313,3.0140388553516955,2018,Nike
9314,0.7041908669741495,2015,Nike
9316,-6.709230328942137,2010,Nike
9317,3.214759471342624,2008,Jordan
9318,-3.3029141680054543,2010,Nike
9319,1.4335546768084215,2016,Nike
9320,4.321813201215071,2010,adidas
9321,0.7400537327808269,2018,Nike
9322,-0.9759386109006744,2014,adidas
9323,-4.979361012806425,2018,Nike
9324,-0.2025005017211181,2015,Nike
9325,-3.524050326550677,2006,Nike
9326,1.2876176338584917,2019,Nike
9327,0.9682257843851859,2018,New Balance
9328,-1.4177362748471365,2015,Vans
9330,0.6257760194756024,2019,Nike
9331,0.15388781833534063,2015,Nike
9332,1.4834187399918422,2019,adidas
9333,-2.7785334596143754,2018,adidas
9335,-2.7211517033865014,2019,Nike
9336,-5.621869099838172,2017,adidas
9337,7.850274100201822,2019,adidas
9338,1.7307116392001807,2017,Nike
9339,-1.7968314903970442,2017,adidas
9340,0.20994541795431357,2014,Nike
9341,1.4085259197752493,2019,Jordan
9342,-3.994467748995039,2020,Vans
9343,2.3271278122285035,2019,Nike
9344,0.540877777394883,2018,Converse
9345,8.667874556621998,2019,adidas
9346,8.630880534930627,2020,Nike
9347,4.4166798307059265,2013,Nike
9348,4.333483063178361,2016,Nike
9349,1.8441124492884025,2018,adidas
9350,-9.162794996049413,1999,adidas
9351,-2.8097434184971313,2019,Jordan
9352,-4.317690173685415,2014,Vans
9354,3.1964622229287216,2016,adidas
9355,4.43666068995262,2004,adidas
9356,7.452265099209861,2019,Nike
9357,-1.2024726336486633,2008,Nike
9358,-1.2723044542825312,2018,Jordan
9359,7.646991138934384,2014,Nike
9360,5.819690880566037,2017,Nike
9361,4.622407381549172,2005,Jordan
9362,-3.4589348308579266,2014,Jordan
9364,0.9813409392087049,2018,Nike
9365,-4.030460422442841,2014,Jordan
9366,0.5829774277273959,2015,Nike
9368,0.6985324791194966,2018,adidas
9369,-1.8451346128019888,2018,adidas
9370,-2.1375709139966905,2017,Nike
9371,-4.848334140936095,2019,New Balance
9372,-0.3048858277738397,2017,Converse
9373,0.22331103710048134,2019,Nike
9374,0.670636806932737,2019,Nike
9375,3.4958413405326922,2017,Jordan
9376,-3.57650610771975,2018,adidas
9377,1.5877312113484612,2016,adidas
9378,-1.452245444458593,2017,adidas
9379,-1.1116633035177033,2018,Nike
9380,-0.011660148268294838,2017,Nike
9381,-3.304785754545467,2019,Nike
9382,-0.9463836554038307,2019,Jordan
9383,0.976826287378943,2019,adidas
9384,-8.406021415385165,2019,adidas
9385,-0.12375860452231491,2019,Jordan
9386,-3.8224412537909145,2011,Jordan
9387,2.9533693374277292,2019,Nike
9390,9.140543863456635,2013,Vans
9391,10.55632158935319,2019,Nike
9392,8.771492656207933,2019,Nike
9393,-4.516850704814354,2017,Jordan
9394,-0.5481198806596043,2017,adidas
9395,-2.207205879406401,2018,Nike
9396,-1.0353262165887116,2015,Vans
9397,-2.517805060465314,2018,New Balance
9398,0.11110495186609001,2018,Converse
9399,2.1484658805388936,2019,Nike
9400,3.028317517861366,2017,Nike
9401,-0.3195767590116304,2008,adidas
9402,-3.5898749274326005,2018,Nike
9403,2.6926592701303926,2018,adidas
9404,3.5919007673917247,2009,Reebok
9405,0.9330714090085305,2017,Nike
9408,-6.5175713346385225,2015,Reebok
9409,-4.293584179792559,2016,Nike
9410,0.8214207503297158,2018,Nike
9412,-1.1511232660171078,2019,Converse
9414,2.1749503854329366,2005,Jordan
9415,1.6596223878327938,2012,Jordan
9416,0.36713039644372586,2017,Jordan
9417,3.7638306958187404,2020,Nike
9418,-4.23933661852792,2015,adidas
9419,0.1741941126897625,2018,Nike
9421,12.459319506663103,2006,New Balance
9422,3.4345426505203545,2017,Nike
9423,-4.615311726043244,2019,adidas
9424,1.0463595857875407,2020,Nike
9425,-2.2650401624442016,2019,Nike
9426,0.8364161978709715,1999,adidas
9427,3.0252095844625364,2017,Jordan
9428,7.598728367561222,2013,Nike
9429,-3.80360875126934,2013,Nike
9430,8.778340842227635,2018,Nike
9431,-2.694207553346325,2019,Jordan
9432,1.1502846248393193,2016,Converse
9433,-2.9354050685705486,2020,Jordan
9434,4.532502651960185,2015,Nike
9435,-0.6673045641438443,2011,Nike
9436,0.5766435240524196,2020,Nike
9437,2.7944010383408657,2019,New Balance
9438,-1.2600720364904503,2020,adidas
9439,2.099422476171338,2018,Vans
9440,0.18722477908994564,2019,Converse
9441,6.175441050298741,2019,Nike
9442,1.9810775748338323,2020,Converse
9443,-4.10134668697075,2014,New Balance
9444,9.12839895993415,2015,Nike
9445,-1.9358260911456657,2020,Nike
9446,-0.21648399725189507,2020,Vans
9447,0.28927637970183606,2019,Nike
9448,-3.55381800127831,2017,Nike
9449,3.3081211713114094,2017,Jordan
9450,4.436968729992287,2018,Reebok
9451,0.7121342585431623,2011,Nike
9452,0.7447102877729431,2017,Nike
9453,-0.334608344273279,2014,Jordan
9454,0.5131579891318873,2013,Reebok
9455,-5.011295028601401,2013,Nike
9456,-1.0486707093302314,2019,Nike
9457,2.406851668842359,2018,Jordan
9458,-8.33369002483149,2017,Nike
9459,-8.879451444102541,2019,Nike
9460,-1.7772945071816373,2019,Jordan
9462,-0.9035970028400829,2017,Jordan
9463,-2.3274894788101466,2013,Nike
