index,x,y,label
10884,-0.3422556,2.062592,0
10885,8.406662,-5.576468,1
10886,7.3350306,-2.5762918,2
10887,-2.4499364,12.662947,0
10888,-2.2955704,-2.3077078,2
10889,1.7845078,-9.669418,5
10890,-0.5861392,1.458116,0
10891,-4.1400576,2.931656,4
10892,6.951231,-0.7323475,0
10893,-3.0236268,4.3109603,0
10894,8.555212,-5.294926,0
10895,-3.2655396,-0.49096918,2
10896,-2.5651073,0.112053394,2
10897,-5.1155825,0.8276653,1
10898,6.330595,0.6548381,5
10899,-0.16947699,14.160034,0
10900,7.6050806,-13.311792,0
10901,4.9910326,6.72823,1
10902,-1.8199191,-1.8324547,2
10903,1.6306276,5.7041373,5
10904,2.9702826,-0.34596252,2
10905,0.37368393,6.0966,5
10906,-3.4032202,4.8860383,3
10907,-3.6807294,4.208571,1
10908,6.682255,-13.208189,0
10909,4.9931555,-0.80070114,5
10910,2.2505693,-11.410542,4
10911,5.643325,-8.170244,5
10912,-2.3249922,4.2095695,1
10913,4.8657055,-2.528344,4
10914,4.809331,-1.2470918,5
10915,1.9320717,-2.7407002,2
10916,1.1552181,-1.2745924,2
10917,-3.376306,-0.2648306,0
10918,0.35994244,-10.628193,4
10919,8.925747,-5.0272675,0
10920,-4.028822,4.0020795,4
10921,-1.0498528,2.203526,2
10922,3.5028706,5.0758815,0
10923,-0.10306311,2.4556303,0
10924,-3.3391194,1.084794,2
10925,-1.0969467,5.874494,3
10926,-3.5889225,3.233169,0
10927,1.2542849,5.8225513,5
10928,3.788064,-6.0717416,4
10929,0.12482834,14.209459,0
10930,13.310862,-3.787768,0
10931,-1.5457273,1.4099174,2
10932,7.0330153,-13.643206,1
10933,5.028967,-0.349854,3
10934,3.0114183,-3.64318,4
10935,0.19154453,-7.6693897,4
10936,-1.2458568,4.366343,3
10937,-2.3952427,-0.8956723,2
10938,7.472766,-2.4270852,0
10939,4.996603,-0.8683672,5
10940,-2.7462912,7.0514655,0
10941,-5.142291,-1.9685941,0
10942,1.6312151,2.038055,0
10943,1.045332,2.7243428,0
10944,-1.135582,5.5402894,3
10945,5.245531,-1.1730349,5
10946,6.251396,1.0686607,5
10947,4.3914375,-1.7094514,5
10948,-0.17683697,5.50133,1
10949,3.34721,-6.501178,4
10950,-2.9420552,3.5737853,3
10951,-4.905324,3.741918,1
10952,6.0611773,0.62766266,5
10953,4.1163692,3.9644465,0
10954,6.368264,-0.8901415,5
10955,5.1904945,6.7543607,0
10956,1.4194822,2.2678704,0
10957,5.673643,-3.35525,4
10958,-1.8326864,3.169702,0
10959,5.5808973,-8.28741,5
10960,-3.363061,4.519423,1
10961,-1.6257482,-2.3689322,1
10962,-3.6755514,5.5843396,3
10963,5.0600176,-7.3226957,4
10964,-0.2571268,-8.755612,4
10965,0.6665058,-11.73567,0
10966,-5.813636,-2.344674,5
10967,-0.90365696,14.498564,0
10968,-6.6794353,3.7410636,0
10969,-0.81082296,0.89103127,2
10970,-0.0072402954,-10.506548,4
10971,0.11088705,14.302523,0
10972,6.4019413,-3.0703056,4
10973,-6.5495887,3.5761752,0
10974,-5.62173,-2.21002,5
10975,-1.9462166,5.2074485,1
10976,0.39189434,6.4084373,5
10977,0.6479225,3.2440267,0
10978,3.4451914,-7.4202166,4
10979,-3.520625,0.20947838,2
10980,4.3110304,-8.700788,5
10981,-0.054646492,2.515109,0
10982,-9.248218,-2.0049875,0
10983,1.7208014,5.757728,5
10984,-0.15576744,-10.733098,4
10985,-3.0122852,4.5586143,3
10986,1.8454905,-7.549919,4
10987,-3.4314094,4.1494517,3
10988,1.7470264,-1.5304894,0
10989,5.9718876,-1.6531792,4
10990,-2.503468,1.7451086,3
10991,7.1171274,-13.1346855,0
10992,-2.292284,2.2133474,0
10993,-2.287006,-1.1110103,2
10994,4.480961,-1.1031349,5
10995,7.8017483,-2.2072713,0
10996,-5.5682487,-9.267398,0
10997,-9.2951,-1.4812455,1
10998,0.9803839,6.175054,5
10999,-0.7267356,3.4576392,0
11000,-2.213204,3.684116,1
11001,-8.394454,-8.233049,0
11002,-4.703337,3.521751,1
11003,-2.8478994,2.3054829,2
11004,-8.522251,-8.447905,0
11005,2.0553408,-1.7588155,5
11006,-0.22682571,-11.00093,4
11007,-3.807295,5.330561,3
11008,3.0168304,6.2462964,0
11009,13.403574,-3.6404984,0
11010,-0.079764366,5.268768,3
11011,8.371784,-4.9909325,0
11012,-0.08035898,-12.691579,4
11013,4.406975,-7.6764994,4
11014,-5.608571,-0.93690133,5
11015,8.808977,-5.0814013,0
11016,0.57122135,0.43583727,0
11017,-3.4539495,3.7120223,1
11018,-0.16381693,3.1058288,0
11019,-0.17233801,1.9764524,0
11020,-0.107234,-9.047732,4
11021,0.9589138,0.675683,0
11022,-2.5993671,-0.36915398,2
11023,-1.0209856,-0.91844606,2
11024,-0.99850035,5.6712384,3
11025,-3.4035702,4.300958,3
11026,-4.079455,4.7300944,3
11027,-3.8540154,-0.22959471,0
11028,-2.7109404,5.277471,3
11029,-5.9399014,-4.8015943,0
11030,-3.2974272,3.310225,0
11031,-9.803795,3.3190494,1
11032,12.868731,-3.8005135,0
11033,6.223359,-0.47981787,0
11034,-3.7394695,0.4485259,2
11035,-0.5270486,-0.7312937,2
11036,-5.7619224,-9.689263,1
11037,6.079667,-1.3359118,4
11038,0.5895462,0.17622423,0
11039,0.96881866,-4.1827683,4
11040,-1.0163245,8.437178,0
11041,2.2792387,-11.373296,4
11042,-2.886991,5.7354064,5
11043,-2.63667,1.2812057,2
11044,6.412938,0.9989686,5
11045,-0.29007292,2.6050305,0
11046,1.2644081,-4.1350527,4
11047,-1.1563578,3.2361035,1
11048,-0.9966259,5.877726,3
11049,1.5731535,5.353705,5
11050,-2.9676852,3.3898005,3
11051,-1.6675415,3.3386617,3
11052,0.73655987,-8.079297,4
11053,0.96951294,6.3841863,5
11054,13.058565,-3.6087685,0
11055,-3.8647897,4.6140027,1
11056,5.3199472,-0.6623373,5
11057,-5.5454845,4.9294324,0
11058,-2.1475534,1.4168696,2
11059,5.4856243,1.043055,5
11060,6.2356806,-2.8530438,4
11061,0.83459663,2.348868,0
11062,-3.6681018,1.0274367,2
11063,-3.9481626,2.2697349,1
11064,3.6275616,-7.2316484,4
11065,-0.14178085,5.7090154,3
11066,1.4891472,0.9879756,0
11067,3.9875832,-3.4065921,4
11068,-3.0432553,12.876198,2
11069,0.19155598,-7.3817186,4
11070,-4.270073,4.533818,1
11071,-3.657176,-0.4923463,0
11072,6.6193047,-13.23395,0
11073,-2.8512726,12.522951,0
11074,-0.78040457,0.08213711,2
11075,2.063179,-2.0840096,2
11076,-2.1281686,4.077747,1
11077,-5.7408905,-2.2970834,5
11078,4.7452126,-1.3267796,5
11079,-0.647275,14.045448,0
11080,5.4570036,-3.1837962,4
11081,-2.983821,11.225687,0
11082,1.4025669,5.236468,5
11083,3.9495192,-3.404085,4
11084,-0.2918415,0.9990339,2
11085,-2.2046218,3.8955417,1
11086,-9.696922,-2.333524,0
11087,0.6366987,-9.680196,5
11088,4.992318,-7.8285313,5
11089,-3.9577043,4.5840163,3
11090,6.5975533,-13.200907,0
11091,-1.643065,6.0452886,3
11092,-5.1660404,-9.333982,0
11093,-0.6501775,7.4138913,3
11094,-1.4008336,-1.1083767,2
11095,3.672474,-7.854295,4
11096,6.924658,-13.230082,0
11097,-2.651474,1.2483907,2
11098,0.9641981,-0.19569921,0
11099,-5.24663,0.8664675,1
11100,-0.39287472,2.928975,0
11101,-0.30367422,4.2316337,3
11102,1.0089293,6.2671256,5
11103,0.92092896,0.5956149,0
11104,-2.269845,3.6356654,1
11105,0.9540949,5.0270076,5
11106,5.3477364,-8.356156,5
11107,-3.056375,4.6149926,1
11108,-2.905015,1.2107062,2
11109,1.8967533,-2.7540562,2
11110,4.9886723,-2.4847193,4
11111,2.1624842,-2.3590019,0
11112,0.5281191,-10.613485,3
11113,-0.4552722,4.7859807,3
11114,-0.13007736,0.25849915,0
11115,1.6175537,-11.541401,4
11116,4.8165407,-2.8730142,4
11117,-3.039668,2.0111213,2
11118,-1.820085,6.639542,3
11119,5.443762,0.7141776,1
11120,-0.35206175,0.74981546,2
11121,2.7352123,2.8250475,0
11122,-8.8464775,9.196083,0
11123,0.68782043,2.8751698,2
11124,4.706588,-1.5752101,1
11125,0.40857697,-7.4382186,4
11126,7.3283844,-2.5780458,2
11127,1.5842705,-9.988758,0
11128,-5.2910957,1.1497269,5
11129,-9.731679,3.4091992,0
11130,-2.318614,-1.3977704,2
11131,-0.82590866,3.414143,1
11132,0.6428623,5.453198,3
11133,-2.60671,-2.0435297,2
11134,1.1780739,-9.845926,5
11135,-2.4145079,3.7758842,1
11136,-1.4159808,6.2803473,3
11137,-13.614827,-1.8271112,0
11138,-3.2645874,4.87026,3
11139,-0.11222792,-1.6112633,0
11140,-6.0606523,-5.462764,0
11141,7.8704624,-12.763586,0
11142,-1.005403,2.3397202,2
11143,1.3344345,-9.716205,5
11144,-4.0594373,-2.4304368,0
11145,5.408758,-3.2954636,4
11146,-4.536268,-1.8056324,0
11147,-4.489338,-0.68644905,0
11148,3.4413176,-5.92281,2
11149,-0.6548624,7.992991,3
11150,-1.8447008,5.2073207,1
11151,-0.61954546,-1.0308616,2
11152,-5.7777343,-9.662827,0
11153,-4.4382367,4.191487,1
11154,-0.4443736,-8.510004,4
11155,5.1551733,-7.5080595,5
11156,-2.6227274,3.2911944,3
11157,-0.16801882,0.8798146,0
11158,-1.860364,5.0348573,1
11159,0.15461683,4.9930243,3
11160,-0.75936794,8.087751,3
11161,7.791421,-1.3221316,0
11162,-2.6658401,2.5223975,1
11163,1.2005682,1.4524746,0
11164,-1.1930337,4.6296906,2
11165,0.26438618,1.7243924,0
11166,-0.745296,8.771563,0
11167,-0.7522254,14.08947,0
11168,-1.9746857,4.9482846,1
11169,3.537569,-4.180437,4
11170,13.131929,-3.025984,2
11171,-5.108743,0.15775394,0
11172,-1.6188684,-2.3608885,1
11173,0.7478037,4.305879,0
11174,-4.807356,4.380306,1
11175,-2.4034328,5.905021,3
11176,-1.2384548,5.8865705,3
11177,-2.2863598,0.38984728,2
11178,7.6891623,-2.3093703,0
11179,-6.5966535,4.531183,0
11180,-5.165124,-9.642061,0
11181,5.391426,2.7279158,0
11182,-0.03842354,-12.630074,4
11183,-0.12607765,-12.732409,4
11184,5.1946335,-0.5591297,5
11185,-2.3804502,1.7449541,2
11186,-0.035855293,14.105162,0
11187,-3.7561378,0.56796265,2
11188,1.1296377,-4.149487,4
11189,-2.8762045,6.351483,1
11190,-1.8374476,-1.7809234,2
11191,-6.3413754,2.1999173,0
11192,-5.902964,-0.050010204,5
11193,0.29300785,5.5970407,3
11194,5.883707,0.9918885,5
11195,0.3600607,-7.92014,4
11196,2.0757303,-8.056252,2
11197,-6.0107327,-10.050535,0
11198,2.8616028,-1.9059474,0
11199,-9.877236,3.1859298,1
11200,5.466604,6.801953,0
11201,-0.74203634,6.173514,5
11202,0.6007824,6.3889956,5
11203,5.4971285,0.9652338,5
11204,-8.441871,-8.34186,0
11205,-0.19600916,0.9329548,0
11206,6.8833036,-0.70881844,0
11207,0.5442467,-0.47684193,2
11208,-3.0095801,11.175631,0
11209,-1.8739328,1.7129307,1
11210,3.565958,-7.3888044,4
11211,-3.9408505,-0.52174044,0
11212,-4.8399496,3.6359906,1
11213,-0.5870657,0.50777006,2
11214,0.091411114,6.3265977,3
11215,-2.5231504,2.5273519,2
11216,-2.3018398,1.3072071,2
11217,-5.4183636,1.6133375,5
11218,6.175374,-0.8685622,0
11219,0.32592678,0.56546736,0
11220,-6.6138144,-4.996138,0
11221,-3.6991863,2.2724056,1
11222,-0.15669632,2.3802671,0
11223,4.9918594,-8.6651745,5
11224,1.0497332,-11.172316,4
11225,7.786398,-0.9710891,0
11226,2.0595732,-0.9178834,2
11227,-2.7662807,1.7406483,2
11228,-3.1449203,12.885765,0
11229,0.28295994,-0.21641493,2
11230,-3.988533,4.685842,3
11231,0.28981686,-8.40078,4
11232,4.6466274,-3.2811427,4
11233,-8.489673,-8.393362,0
11234,-5.3829894,3.1903186,1
11235,0.20067596,-8.521646,4
11236,0.44596672,4.015406,3
11237,0.26624775,-7.476569,4
11238,3.1201344,-1.0412481,0
11239,-0.94257355,3.1363435,0
11240,-0.99887896,8.270819,3
11241,-5.56201,-0.8039775,5
11242,-0.5463424,3.0634537,0
11243,3.1763754,-0.20528698,0
11244,0.62819386,-9.740406,5
11245,3.634284,-7.68585,4
11246,-2.5130572,-2.091894,2
11247,0.62863636,-11.813355,4
11248,-2.2748685,5.774339,5
11249,-3.1776147,2.0282817,2
11250,-5.998041,3.0666919,1
11251,0.8997526,-4.1773086,4
11252,7.590152,-2.3528879,0
11253,-0.7775216,2.7306929,0
11254,-0.24414062,4.8774095,5
11255,-2.010274,3.7453923,3
11256,6.179761,-0.25738335,4
11257,5.4743795,-3.3100357,4
11258,-0.015334129,2.19842,0
11259,2.59021,-0.89296675,0
11260,-9.951685,3.1955466,0
11261,-1.028707,3.17983,0
11262,-4.0312166,-2.404415,0
11263,-9.975107,3.1904683,0
11264,5.3610926,-7.8104076,5
11265,-5.5284133,4.7521377,0
11266,-6.399159,4.6724896,0
11267,-1.456274,0.76451397,2
11268,-6.0945234,-0.55169344,5
11269,0.33491516,5.44225,3
11270,-5.5916286,0.92422676,5
11271,-1.1129546,-0.76698685,2
11272,-1.8852272,-2.6405728,0
11273,-3.477685,4.9149966,3
11274,-4.871046,4.5846076,1
11275,-4.8193836,4.061435,1
11276,-1.6977863,4.77941,1
11277,0.91431236,4.8479495,5
11278,2.2955284,-2.9193325,2
11279,1.8014803,-9.647409,5
11280,-1.7343483,1.8375411,2
11281,4.9423513,-7.7756047,5
11282,1.9488382,-1.4274216,0
11283,8.754587,-5.032478,0
11284,8.443064,-4.9730434,3
11285,-1.0726461,1.9782758,2
11286,-6.438277,-1.235724,5
11287,-5.741926,-2.2626584,5
11288,-0.59895515,3.2058873,0
11289,-5.350256,4.837648,3
11290,-2.374013,-0.113904,2
11291,-2.2061415,4.4483523,1
11292,-0.15576744,0.9882331,0
11293,-2.4262338,0.05410719,2
11294,-6.0259857,-10.0637,3
11295,-3.1476488,3.0181532,0
11296,0.14110422,-0.5637226,0
11297,5.7969418,-0.37372398,5
11298,0.4826193,-8.334787,4
11299,7.081525,-13.33572,0
11300,-6.390649,0.9503627,5
11301,12.861368,-3.0636947,1
11302,-2.4587808,4.8132787,3
11303,-0.09849453,5.0179467,3
11304,-3.7350807,5.184528,3
11305,-1.1090317,1.1544633,2
11306,3.1583605,-0.23321581,1
11307,-4.2995863,4.479181,1
11308,1.1937618,5.7250867,5
11309,-1.7773242,1.1576185,2
11310,-2.7949877,-0.8723364,2
11311,4.280013,-8.299463,5
11312,3.379547,-7.209534,4
11313,6.1586885,-0.3875165,0
11314,13.017193,-3.1198282,0
11315,-0.3958869,1.3449979,0
11316,-0.63172483,1.7391148,0
11317,3.2263288,-1.0885365,0
11318,0.62901497,1.9321165,0
11319,-5.1109385,0.14630604,0
11320,-5.8391533,-0.2850194,0
11321,0.5681715,-8.49099,4
11322,4.0617847,-2.2994502,0
11323,-4.729756,-1.4424379,0
11324,-6.779905,-5.296847,0
11325,7.6273603,-13.289825,0
11326,-5.87358,-9.844007,0
11327,-1.701961,0.31693745,2
11328,-3.2316442,1.4635453,2
11329,0.8295336,2.4988523,0
11330,0.025484085,-0.26669073,2
11331,4.292241,-5.9295382,4
11332,0.593874,-8.648064,4
11333,-3.4645152,0.49984932,2
11334,-1.5124369,-4.3813534,0
11335,1.5436382,5.754645,5
11336,1.362174,-4.1151543,4
11337,-8.842777,9.198263,0
11338,-1.5207992,14.21277,0
11339,-4.202798,-2.0054436,0
11340,-13.594482,-1.8069003,0
11341,5.35795,-8.463026,5
11342,-1.1622963,-0.9065232,2
11343,1.3989944,3.7240148,0
11344,0.5175152,-8.298754,4
11345,0.5239229,3.297279,3
11346,1.8194046,-2.777919,2
11347,-0.8753977,-0.71496916,2
11348,-1.9306064,13.153793,0
11349,4.032234,3.1376834,1
11350,-5.236118,-1.9621239,0
11351,12.79607,-3.1776762,0
11352,-0.50934124,-1.7077332,2
11353,-3.767796,2.344759,1
11354,-6.8420963,4.1239142,0
11355,0.653718,4.938598,3
11356,-3.2586355,0.7127261,2
11357,5.431589,2.6518226,0
11358,-3.9078965,0.44430447,1
11359,4.922743,-8.694215,5
11360,-3.7701492,0.28252792,0
11361,-2.57905,-2.0375218,2
11362,1.5322952,-9.3336315,5
11363,3.3844109,-7.60671,1
11364,-3.5767446,3.8035636,3
11365,-1.7305975,3.342877,3
11366,-2.9403095,4.7146487,3
11367,-2.3942385,2.853539,0
11368,-4.9317694,4.6282125,1
11369,-3.2985325,1.1514254,2
11370,13.048275,-3.527525,0
11371,-2.2508922,1.3141918,2
11372,-5.5149937,4.8981223,0
11373,-0.37905502,0.38269758,0
11374,1.1389465,-4.145722,4
11375,-1.6894774,6.651033,3
11376,-2.7359385,2.352385,2
11377,0.71930695,-8.435129,4
11378,-3.7734957,0.27795553,2
11379,3.9619808,-3.5598462,4
11380,0.3960142,0.9288826,0
11381,2.7308664,-3.7163248,4
11382,-4.6175985,3.396195,1
11383,4.0985355,-3.530986,4
11384,13.115622,-3.7013824,0
11385,-1.509984,5.324471,1
11386,7.2105885,-12.824362,0
11387,-1.1653523,4.9847636,0
11388,-3.2518559,5.4568925,1
11389,-4.888299,-1.7188652,0
11390,4.6463785,-1.1461599,5
11391,5.1508226,6.351705,0
11392,4.438574,-1.9329622,0
11393,-3.4914045,2.7514777,0
11394,-2.1866155,2.4570975,0
11395,-0.76952076,3.236898,0
11396,-9.7049675,3.41571,0
11397,4.9025116,0.5284662,5
11398,-0.71341896,0.07185125,2
11399,-1.414012,3.5715528,1
11400,-5.39666,1.4115362,5
11401,-6.478485,-5.418888,0
11402,8.644016,-5.161544,0
11403,0.7650404,4.2514815,0
11404,2.1960878,-2.3473115,1
11405,-4.1586905,5.401934,3
11406,8.994505,-4.845809,3
11407,-2.774746,-3.4369166,2
11408,-2.702127,2.3614035,2
11409,-5.2734575,1.6560922,5
11410,-3.2788835,-0.33806562,0
11411,0.35593414,4.8017936,3
11412,1.9653664,5.1781325,5
11413,0.04356432,2.5064168,0
11414,-9.415198,-1.6610954,0
11415,1.5923796,5.3785357,5
11416,-1.7752986,2.2484746,0
11417,-0.11157274,2.1175003,0
11418,-2.7259002,-3.396298,0
11419,4.888465,-2.9745374,4
11420,1.4978142,0.20011187,0
11421,5.449725,1.0046449,5
11422,-5.913267,-4.788204,0
11423,-5.674837,-0.924829,5
11424,-0.8674884,0.38211966,2
11425,6.1825047,-0.6378989,5
11426,4.8486824,-7.327172,0
11427,-0.2598815,0.8917551,0
11428,-2.4082823,-0.22942972,2
11429,5.5688534,0.96987104,5
11430,-0.8366146,8.193119,3
11431,0.17595196,-0.30400324,2
11432,0.25141525,-11.421618,4
11433,-0.060189247,-1.4300547,0
11434,6.116394,0.41700268,5
11435,2.2678957,-11.502768,4
11436,-1.3334746,14.349272,0
11437,-0.84905624,5.5630784,3
11438,-4.8463426,4.6682525,1
11439,-1.2337303,14.01601,0
11440,-0.2633505,-0.19135666,2
11441,1.6701965,-10.039288,0
11442,0.07148218,0.23647785,0
11443,-0.02905035,2.2373343,0
11444,-2.3613687,1.20998,2
11445,4.072483,-6.11213,4
11446,1.9819651,-8.820488,4
11447,4.1201057,2.6244965,5
11448,7.5793877,-2.3912525,0
11449,-0.2819152,-11.094261,4
11450,-5.420295,1.4915757,5
11451,2.5885897,-3.5920863,0
11452,-1.6158547,-0.7726116,2
11453,1.808877,-9.659088,5
11454,7.29498,-13.494204,1
11455,1.1914349,-11.122962,4
11456,-3.9984632,-2.0516715,0
11457,-4.730201,3.5697207,1
11458,1.7677269,-9.668058,5
11459,-4.224636,3.4485517,1
11460,-8.559694,-8.507196,0
11461,0.5451689,-10.706024,4
11462,-0.105398655,2.787459,0
11463,4.569337,-1.6650281,4
11464,-1.0599937,2.219575,2
11465,-1.8363719,4.001241,3
11466,6.184617,-2.4268465,4
11467,-0.03257084,1.8687391,0
11468,0.84775543,-4.160263,4
11469,-0.18010569,3.3855538,3
11470,-1.6178207,-0.6237025,2
11471,-4.780407,-2.2059703,0
11472,-5.0362873,-0.760376,5
11473,-5.1471143,-9.634511,0
11474,0.91707325,3.952476,3
11475,0.29710865,4.619593,3
11476,4.022685,-6.136899,4
11477,5.9360714,-0.30657816,4
11478,1.3478794,-4.0829477,0
11479,-4.8904257,-2.063395,0
11480,4.2531996,-6.9142747,4
11481,-3.3683615,1.5986595,2
11482,-3.7171059,-0.49689722,0
11483,-1.920538,13.135031,0
11484,5.3238173,-3.402619,4
11485,-5.5070877,0.6317153,1
11486,-1.2441587,-3.6093102,2
11487,-2.8077745,6.5005097,1
11488,-5.7513933,3.1130452,1
11489,0.1447401,2.8986874,0
11490,-5.6690555,-2.2736754,5
11491,2.899763,6.1219745,0
11492,-4.739461,4.2746205,1
11493,0.33617306,5.5222287,3
11494,7.083659,-13.589159,1
11495,-2.0732021,-2.5959294,0
11496,-2.4889526,-0.39097738,2
11497,-3.4237995,4.1218743,0
11498,-5.611783,-2.1580877,5
11499,2.726242,2.8729968,0
11500,7.679924,-12.771505,0
11501,3.9810743,-7.0692234,4
11502,-2.9023547,3.5213294,3
11503,-3.1209216,12.861111,0
11504,-0.23124647,-8.578368,4
11505,3.015873,-3.3608303,4
11506,-9.997713,3.0409284,1
11507,4.1105223,-3.6629524,4
11508,-0.027105331,-10.51655,4
11509,-1.1410165,2.51724,2
11510,1.3287792,-9.838861,0
11511,1.1860275,-4.1473546,4
11512,0.8543482,-4.2124734,4
11513,2.1136694,5.0862327,0
11514,-2.7962027,-3.4084353,2
11515,-0.5262866,2.7576923,3
11516,7.9281025,-1.1378236,0
11517,-4.010309,0.04112339,2
11518,1.4039927,-4.0505767,0
11519,5.9662695,-1.6086507,4
11520,1.4193001,0.12823725,0
11521,-0.051026344,-10.51355,4
11522,7.930398,-1.8195429,0
11523,5.734915,-2.8796265,4
11524,-2.0011892,4.715713,1
11525,-6.8175488,4.0378423,0
11526,-0.086233616,14.182165,0
11527,-2.7391891,7.074946,0
11528,-0.2950096,6.2413583,5
11529,0.21370268,3.0370378,0
11530,-2.2353444,0.95389414,2
11531,0.9775133,1.748313,0
11532,-9.876842,-2.3692527,0
11533,1.2149239,-4.1189966,0
11534,-6.3967657,-5.327885,0
11535,-5.2305193,1.6708589,1
11536,-0.73507595,14.300802,0
11537,-1.9034834,5.7584577,5
11538,-3.0525637,3.3209243,3
11539,12.765465,-3.5356162,0
11540,0.22054863,5.4017653,3
11541,-4.747243,-1.3866062,0
11542,3.9096413,2.5053477,0
11543,1.2508926,5.8978324,5
11544,-5.2672935,-9.64786,0
11545,5.890486,0.98491716,5
11546,2.6537552,-3.5406647,4
11547,6.0936594,1.0277176,5
11548,5.16142,-2.5370803,4
11549,-5.1228385,-9.635908,0
11550,0.39866257,0.23511696,0
11551,-2.440579,1.2863245,2
11552,-0.538187,-1.919219,2
11553,-2.2299857,3.3687406,1
11554,-3.8228269,5.2434134,3
11555,0.548769,3.7262444,0
11556,0.5635195,3.6318326,0
11557,-2.7641015,1.4863496,2
11558,-4.5370455,-0.8582783,0
11559,1.7929106,-9.678154,5
11560,-2.0216398,3.1175666,0
11561,0.58837223,-10.589063,4
11562,-2.3879004,2.8013797,4
11563,4.4559793,-7.181404,4
11564,5.2444324,6.4420457,0
11565,0.4451437,-8.400608,4
11566,-4.476408,-0.7671757,0
11567,-4.918584,0.45481014,1
11568,0.09522009,2.3409138,0
11569,3.5366936,5.109285,0
11570,1.569746,-2.3964965,2
11571,-8.87755,9.164694,0
11572,0.78830624,1.1349812,0
11573,-2.1861587,2.3086176,0
11574,2.0655441,-2.0090652,0
11575,5.2150536,-2.9270058,4
11576,0.5441427,4.1815343,0
11577,0.6207695,3.8195481,0
11578,-10.256524,-1.994257,0
11579,-0.55796576,0.32347727,2
11580,0.41517353,2.9662333,0
11581,-1.3116384,1.4382095,0
11582,-2.8104115,6.2534595,3
11583,-1.2750359,-0.8238473,2
11584,-5.3597865,3.9864507,0
11585,4.7392855,-6.715561,4
11586,-0.2070322,2.6590114,0
11587,-1.5381427,14.263224,0
11588,-3.283155,-1.061156,2
11589,-9.790479,3.2880054,1
11590,-2.7690768,7.0608535,0
11591,-2.3327107,0.098805904,2
11592,-3.2919374,1.8853483,1
11593,4.4986973,-8.783279,5
11594,8.672628,-4.9478,3
11595,0.58300495,5.155988,0
11596,8.417299,-5.024156,0
11597,1.3208551,2.068266,0
11598,-8.874178,9.169828,0
11599,4.426009,-8.781742,5
11600,4.2085276,-6.052179,4
11601,-4.7303867,-2.0982308,0
11602,-0.91071224,1.7999225,2
11603,1.2460089,4.284736,3
11604,2.5793447,-3.2873898,2
11605,4.1260223,-3.6170936,4
11606,1.2285213,-10.774781,4
11607,-0.47600746,-8.512479,4
11608,-1.5879946,14.246927,0
11609,1.8676329,-1.5827425,0
11610,-0.05235958,5.949701,3
11611,3.8462849,-8.054562,4
11612,6.1575794,-2.9097855,4
11613,-1.7096939,3.0481944,0
11614,-0.8211608,5.9563203,3
11615,-3.0016685,11.186781,0
11616,-0.016364574,14.116783,0
11617,-4.854683,-9.34849,0
11618,4.9090586,-7.2415686,4
11619,-5.6504483,3.1406264,1
11620,-2.3216643,-2.190511,2
11621,2.7251892,-2.4094763,0
11622,-0.74428463,14.319672,0
11623,-2.0102634,1.4021382,2
11624,-3.3212962,-0.13087702,2
11625,-1.2234001,2.4120607,2
11626,4.0716314,-3.6570613,4
11627,3.8539305,-7.265685,4
11628,1.2561684,0.022256374,0
11629,-0.32296038,1.9091554,0
11630,-3.1820211,1.9142976,1
11631,-2.1273913,6.7294135,3
11632,-0.96832275,6.0605073,3
11633,-6.0190716,-10.055723,3
11634,-2.2914333,0.51579,2
11635,7.408678,-13.362791,0
11636,-2.2076879,3.8244472,1
11637,-9.077198,-1.7400663,0
11638,6.239276,-0.62070036,3
11639,-2.0172596,-2.4363556,0
11640,0.30438995,-8.403567,4
11641,-4.065998,5.0189347,3
11642,1.5948277,-9.834038,5
11643,0.9525976,6.029423,5
11644,2.836403,4.798906,5
11645,-0.47877645,0.18145895,2
11646,-1.8773651,13.076622,0
11647,-3.6208806,3.2312675,1
11648,-0.20377874,0.05625677,2
11649,-2.1539912,4.0106463,1
11650,0.0020451546,5.2335496,3
11651,-2.3830438,-1.9513569,2
11652,1.4230413,3.8163505,0
11653,2.8634653,5.254047,3
11654,1.5100107,0.33230639,0
11655,0.3490734,-8.444412,4
11656,0.28711796,1.8061967,0
11657,1.0767727,-9.822009,5
11658,-3.2119017,-0.9567528,2
11659,4.9475727,-0.88232183,5
11660,8.741676,-5.190585,0
11661,-0.010736465,2.195315,0
11662,-0.7003627,-0.80587244,2
11663,-1.9186001,4.179317,1
11664,7.9413376,-1.9410481,0
11665,4.107048,-6.7559934,4
11666,-0.21888018,-8.784388,4
11667,-3.646803,2.3624535,1
11668,-0.9697466,0.8522601,2
11669,-1.6311531,3.1290193,1
11670,-9.917048,3.2391582,0
11671,-2.6419282,4.792724,3
11672,-9.606917,-1.4674258,1
11673,-1.3923593,5.6558747,1
11674,5.515197,0.8691292,5
11675,0.100753784,6.2864823,3
11676,0.653883,5.427983,3
11677,-4.986636,-9.503116,0
11678,3.4376974,-3.0010202,4
11679,3.670539,-6.6173296,4
11680,-6.13192,-5.3797355,0
11681,-2.2067008,3.197988,1
11682,8.468618,-5.4429536,0
11683,-1.8956118,3.230638,0
11684,-1.8087234,-0.9906831,2
11685,-4.071416,5.239742,3
11686,-0.66317034,14.190716,0
11687,-0.6026993,3.007701,0
