x,y,z
10.032842,4.458101,7.981983
8.661249,9.357809,0.6634882
7.8563156,5.481833,6.6809573
12.267727,4.261778,4.78799
9.013161,2.9509676,8.883899
8.329443,2.9956257,7.3330684
9.5674515,2.5472903,8.635304
9.33093,3.0452278,8.140145
10.517229,0.39553243,5.7147307
6.071727,6.956712,-1.485316
8.743297,0.7919209,7.3148456
10.12716,3.974776,5.7433167
9.340844,-0.14443393,5.8510895
7.4332786,7.5997195,-2.0186386
9.186179,1.2643391,8.677341
8.519957,9.539257,0.5525132
10.011713,4.766386,9.219716
11.909555,10.419243,10.866737
11.545834,10.124772,11.184182
9.474757,2.0662475,4.8947153
8.242125,1.1884195,7.2853084
9.212856,12.315397,6.6372414
6.872952,5.8379602,3.7270427
9.373232,7.898164,-3.2879727
8.420836,4.657493,4.6027756
7.5050483,7.386068,0.8526247
7.182692,7.4334755,-3.4836912
9.965378,3.1357737,4.9004397
10.698952,5.7878623,5.2379036
10.456511,4.7320814,5.8851852
9.813338,4.444181,9.913145
6.282918,8.135586,-3.2042089
11.786782,3.6981378,9.893571
9.366298,12.9508915,6.484292
10.169545,2.9784973,7.7947326
10.8312025,8.005177,6.6712823
7.569571,1.6019629,1.0056874
8.097517,-0.96664715,5.8865466
10.809271,2.7383115,5.5503063
8.220526,1.0356463,1.6735464
9.558712,7.602452,-3.3247833
6.90259,7.0305896,-2.1236985
9.1068325,4.1918845,6.9963503
16.624249,4.8849745,2.4496858
7.2813053,6.688333,1.6653033
10.256565,5.738604,8.5151005
6.2142916,6.1585875,4.938295
11.068057,2.366121,12.178373
11.148648,6.2071166,5.287375
6.682561,5.564075,4.1898937
10.947211,3.327109,5.6484017
8.235403,1.9210532,7.2296686
10.104254,0.15751192,5.594385
9.692485,-0.112919755,4.0659537
6.9038324,5.3659105,3.8339007
10.049229,0.9284626,7.983695
8.982401,3.541796,9.4462185
9.309735,3.2313206,9.542487
9.700917,7.598805,-3.154363
13.311614,7.865592,2.1318216
9.923134,8.33756,7.4462748
10.283609,1.3174887,5.807613
11.275953,0.80021775,7.392678
11.380145,5.2487173,5.755916
10.179426,5.6325936,8.558265
10.497993,1.9344693,6.1990414
12.524152,4.0889134,7.612991
8.7696,3.3584385,9.047597
8.456546,2.1879427,6.6334734
10.589094,2.5391223,6.2376924
9.7762985,5.678633,6.7837734
8.529886,1.4430072,7.878735
12.332458,4.6728125,6.888129
13.303371,1.6894627,8.601876
8.986436,1.3797561,5.0206757
8.12429,9.691457,0.4025285
10.117668,5.963441,17.472763
9.103077,1.4135638,7.1594367
9.498232,8.057777,-3.124244
9.745022,7.5319557,-2.3517034
7.110867,7.4988093,-2.3849413
16.126661,5.7591033,2.8208127
8.886623,3.1028688,6.844383
9.194967,3.3790042,5.6471105
7.6351657,2.333213,-6.1474895
7.371397,7.7156625,6.0496044
11.940865,3.9241612,6.0971303
7.7145414,6.973742,6.4888496
13.125468,8.013037,2.821403
10.517271,3.4722264,5.5176554
9.539471,3.263102,8.938132
11.991161,5.096204,5.8585777
9.129383,1.0802833,8.948645
9.907378,2.2722368,7.6752796
12.466104,3.131037,10.631461
12.557579,4.6915126,6.792314
13.058286,6.914306,12.031234
9.974282,6.3579283,17.071913
10.435266,4.1789103,6.786904
12.641237,4.328179,8.029934
10.084545,1.940846,5.6815815
11.699061,4.271155,5.2781873
6.5747223,5.6710286,3.8287861
12.303815,4.580368,4.4943786
8.198997,8.312566,-2.214001
8.427515,8.623567,0.5448821
10.29065,1.4157326,6.5921335
8.174337,4.9537263,4.8424897
10.411514,5.151951,8.084687
14.353761,-3.73423,3.8864126
5.0420423,10.214004,-0.060340345
10.55605,5.9957237,8.191304
13.249119,1.4711257,8.626757
13.066789,7.959426,2.8336096
11.131484,1.005864,6.9795074
12.836264,-5.6554394,3.0600772
6.6013007,1.9479204,0.018109264
11.941061,5.113879,8.914658
8.248254,2.0991678,7.3247633
9.487176,0.88088113,6.536749
9.765811,4.497796,6.0301094
6.3550534,6.0978703,4.166712
7.759494,6.0165043,4.2509665
9.733526,7.9492183,-2.232889
6.559049,1.5792795,0.4298135
6.5393977,1.5967408,0.43548837
9.298601,-1.1858553,-1.5611135
8.860906,2.9723191,8.783145
10.885623,2.2015748,6.9706078
6.8584847,7.2857304,-2.4230351
9.086633,-1.393956,-1.8987179
10.377283,6.938841,7.023101
11.027436,4.720684,9.141467
9.638428,7.9179435,-2.3801765
8.259736,1.8565049,7.571079
9.691465,5.264755,6.4759264
7.670209,3.5327637,7.0999355
9.343556,12.934733,6.504597
11.387549,1.0958592,7.0483003
7.684897,8.9153,0.7663035
15.076819,1.8278043,1.0432777
9.056636,8.82962,1.0500443
9.745628,4.6257224,8.14185
5.564864,7.4344645,4.367592
9.226084,0.20753427,8.011909
14.140564,-3.6739557,3.2822547
9.7692585,4.981786,6.089669
10.437429,1.1252812,6.261012
10.44164,0.3696169,5.833046
11.514655,8.424665,7.305926
8.515397,2.6602328,6.7179265
8.9470415,4.220908,6.1075616
7.5460315,7.365726,4.6525116
10.931691,7.9847045,6.67165
7.241994,7.122116,4.0435824
10.772492,5.571077,8.60297
10.533999,4.5708237,10.034625
9.149143,4.495692,9.295005
8.56891,8.79753,-2.535355
7.923099,7.6617017,5.1327243
8.484584,2.1666327,8.337847
11.529503,1.758418,6.8031907
9.25387,8.292117,-2.271562
9.234635,12.257956,6.662914
7.9431643,5.219254,6.6142726
6.3459067,1.4005483,0.566505
7.133258,7.2791424,-3.2970896
7.761713,8.623724,-2.6566703
10.103779,4.2501717,9.359993
13.222475,7.239269,12.071549
10.372749,4.975249,8.025619
5.7859735,3.7882702,3.4486747
6.230732,6.7459373,5.306117
13.292662,8.362049,2.9552634
6.695188,6.2343507,4.3504524
7.967935,8.966051,0.27060577
7.56633,8.829304,1.0595548
12.814517,7.30281,11.5349865
9.819683,5.6168413,6.4058695
11.381864,10.3240385,11.375105
13.136238,7.1077657,12.004266
8.68834,2.7217047,8.062571
5.5304785,7.92954,-3.9089549
10.093927,7.6335597,-2.3074589
5.758161,7.0250726,-1.8332187
15.304991,9.644695,9.214849
9.795711,3.5284312,6.08983
8.852624,9.604689,0.5274838
11.069973,3.2451763,11.755322
7.3058834,1.7567594,-5.697165
5.7778387,8.053072,-3.6027222
12.0803385,4.3053107,4.5548186
12.528353,4.1823864,9.066414
12.64868,-5.6076646,2.5572717
8.246986,9.678578,-0.17198794
13.220776,7.2478333,12.0645275
9.065512,1.2237123,7.5482187
-2.942966,3.0980206,5.919832
10.262667,1.0511287,5.6769466
10.878825,3.1395998,5.6798577
12.337108,-5.7207913,2.248785
12.316784,3.3508418,10.478278
9.093207,3.1577537,5.9316726
12.33881,-5.726952,2.206035
10.787877,2.584381,5.5000505
10.820073,3.7257278,4.9174643
9.318092,2.46531,5.1425905
7.6196337,3.5161293,7.279802
8.820547,2.0880756,9.018052
10.086793,1.6093367,8.808497
11.650886,9.771706,11.088435
5.387678,8.3023815,5.0696845
10.005433,4.348325,9.064675
10.438788,2.9743667,5.70246
8.358039,3.127664,7.5370407
10.001929,6.635024,16.773157
10.529393,5.421856,7.867414
8.511438,2.2048204,7.4809313
5.714241,7.9839115,-3.6807835
10.295633,8.046827,6.672535
9.572232,3.5781448,11.590951
7.0147815,7.337611,0.5597791
-1.0748582,6.952947,5.169937
7.6646194,3.527682,7.3622327
10.015433,1.4664466,5.9471087
7.620792,4.7847195,4.5977926
12.919007,4.071813,5.1495976
10.8183975,3.3567588,5.8635535
8.317827,1.8644371,7.150362
7.9866095,4.892208,4.815375
10.175644,1.5068355,4.2959437
10.205781,8.017638,7.04896
11.32791,5.0892253,6.384025
6.6267047,1.7376662,0.16443473
7.8727827,7.062021,6.4476905
6.560243,6.9349947,-2.467103
6.405624,1.377369,0.6174876
9.476426,0.8290004,7.0005603
11.161897,1.0335695,7.157308
9.090388,9.45065,0.77302074
6.307938,7.4182034,-3.514945
11.56248,10.013596,11.217215
11.693663,10.368628,11.247678
-1.5549538,7.1569567,5.0445075
6.138857,7.238555,-1.96607
12.201467,4.425018,5.49354
9.498672,4.1925488,5.809163
9.981102,3.7592397,9.186785
7.3227787,6.5105,1.7199079
12.247354,3.025344,10.303071
16.533127,4.929264,2.5967958
5.277557,7.883273,-4.104235
5.97803,6.57442,5.6643286
15.160942,1.7384293,0.970724
10.054309,8.434476,7.186826
9.12682,0.66845256,8.608585
9.7706785,2.2265236,5.2565656
11.708604,5.1537614,6.289072
9.180099,3.291426,6.0572596
12.248648,5.0143347,9.011682
9.245907,5.081335,8.692908
9.495569,3.975028,6.9957166
10.334556,5.6874194,7.4911246
13.277234,1.641495,8.680671
8.727317,4.492867,9.187977
8.635209,8.291427,1.3415276
9.59903,3.8909092,7.137488
10.065418,4.0037913,8.668844
10.067671,8.336497,7.2515016
12.637494,4.196202,7.9944267
11.680088,5.147138,6.062527
7.2619996,6.850608,3.4742966
12.798583,-5.799333,2.8879218
7.465515,7.650374,6.107013
8.734222,2.7921145,6.8166018
12.340428,3.3453045,10.503522
8.736008,3.7183535,7.229892
13.798538,2.6304257,8.998864
7.94709,7.624183,5.4025664
13.446097,8.647409,2.495366
8.080795,0.6775471,11.117979
8.889863,-0.24683803,7.3552494
10.238191,2.6718388,4.892523
12.114616,4.3807154,7.0038085
6.8311563,1.6948404,0.44031662
10.125702,8.199057,6.9132433
13.205985,5.4525065,5.194811
11.5905695,9.888357,11.166092
8.40468,0.87624335,7.738938
9.787866,4.645676,8.11184
10.871858,2.1493638,6.175293
7.4622164,7.2221828,3.8845925
9.980153,6.346381,17.079906
9.273061,4.655338,8.695084
8.89841,3.0316522,7.4377856
10.227841,0.8386899,8.757296
9.375568,0.2834422,7.589703
12.20836,2.951733,10.225191
7.6980214,1.9018489,-5.6805067
10.356033,0.59380877,7.48896
9.303657,3.7023838,6.9088416
9.4335785,2.323822,9.335223
7.104209,7.8582644,1.1117151
9.464844,2.4809844,7.6232424
7.920788,4.81553,5.000474
-1.300742,6.500913,4.8426714
9.035826,0.50023144,8.593528
12.477811,4.8547487,6.865582
10.05637,4.573358,6.2975135
8.68251,-1.0236164,-1.9856129
9.172413,-0.3356191,6.931296
9.99849,7.911512,-2.4991243
8.769542,-0.181168,7.072569
5.9799886,4.1055384,3.1826315
9.287969,12.829053,6.5657377
15.214371,1.6874113,0.9166553
13.062228,2.2100813,7.984992
13.245804,1.565458,8.671952
11.44611,3.3352022,6.6258974
6.661843,1.7331756,0.15359138
9.954254,7.488293,6.7692966
7.152398,1.97078,-6.276803
7.735352,7.860949,0.9184587
5.7668204,7.9954424,-3.6308668
12.742477,-5.8645167,2.6329901
9.787887,2.2113278,8.574702
10.304674,0.83892405,5.0318203
6.948815,8.014145,-2.9565673
11.262755,0.66375095,7.862008
11.790749,5.344399,6.018952
12.556162,4.15741,7.637635
11.643185,9.75477,11.091853
7.522286,7.36659,4.0588136
8.048776,3.0473242,7.7170453
9.149416,9.406526,0.82975733
-1.4902973,7.05768,5.1919417
9.520023,4.576891,9.165135
9.524173,0.11080671,4.1522117
14.070271,-3.7548215,3.8281133
13.9676485,1.5428123,8.608949
6.731252,7.2515435,-2.6028552
5.9132113,4.103749,3.1792488
10.1507435,0.9164861,4.758355
6.9133167,6.4314647,4.1616054
8.295396,1.2022165,7.251053
11.359175,4.2305937,7.4915934
10.977949,2.6730914,7.0865946
6.3951135,6.848384,4.7014494
12.699885,3.802143,8.066281
12.428935,4.4030046,9.001203
5.9410777,4.0922093,3.1659667
10.53067,8.139122,6.688152
9.408857,-0.2882141,6.641857
7.8007827,8.746654,0.7486236
12.377357,2.9694312,10.460299
11.459669,4.0960546,9.416757
7.145445,6.0657916,3.9870467
11.547133,5.091324,7.489583
8.317376,9.1872425,-0.10986934
10.70793,5.442879,6.976003
9.08049,1.4568241,8.072172
9.172822,4.829538,9.058942
11.878176,10.348888,10.896897
11.382701,5.2047815,5.634974
8.447064,5.201334,5.0418916
9.822372,1.8646297,6.1996784
16.218401,5.7207794,2.5015388
7.929473,9.267426,0.118415564
15.457795,9.796747,9.357168
8.100405,1.0207964,1.6338967
9.797716,8.473533,-2.9119506
8.967805,0.48250517,8.300583
11.403387,4.189558,7.465929
8.393157,2.0885434,7.7333937
7.2643795,6.567145,0.874904
9.948051,4.671099,8.901375
10.9746,3.5635786,5.897118
9.463789,7.886883,-3.287035
8.8687525,3.9060178,6.888409
12.453315,-5.6654906,2.29612
10.214419,1.8943573,9.49673
9.50746,-0.40383336,6.2683535
8.45443,2.2186415,7.213947
13.08791,7.0062213,11.947358
9.898375,3.0139096,5.001344
12.340105,2.9947722,10.40975
-0.99563724,6.9599643,5.120762
6.085828,6.9510345,-1.4764438
10.567689,2.972255,4.6903276
9.5988,4.117628,7.947519
11.085866,8.139023,6.794363
8.004585,8.970741,-2.6558595
9.341715,0.72203016,8.2069
8.792167,3.8579047,6.491252
9.30546,2.5960774,5.2689734
8.854015,3.9683697,9.146064
9.596209,2.8751302,5.3178277
10.156038,2.1350632,5.632988
11.89948,3.9808335,6.5394073
13.26863,1.5272322,8.629293
9.729527,3.0977442,9.469888
8.292157,8.747031,0.069986336
11.626954,5.934929,9.543767
7.2369537,6.595728,0.59535193
10.691398,2.705646,11.282884
8.795135,2.2629547,6.0429006
9.514386,2.4017222,7.6399674
5.9947195,6.591063,4.6351438
16.182041,5.6570873,2.8400035
13.499942,2.401597,8.460363
8.508254,1.6800929,8.516886
16.163696,5.5978155,2.8489137
8.269454,8.285672,-2.1894062
10.943235,2.9253318,11.649561
10.89075,3.8749516,6.0213056
9.007489,8.364291,-2.3000033
13.060008,5.2475057,5.0903306
10.507377,8.029648,6.6944795
10.041452,2.6688476,7.437823
6.9343653,5.293224,3.9664698
8.587304,1.801531,8.8780775
10.123253,8.36042,7.347303
7.714158,7.09715,6.4616523
10.649908,5.883375,8.568712
8.693597,4.3919783,9.171107
8.863354,4.122482,9.171864
9.090263,3.9859378,9.385004
9.946221,1.2880765,6.6106315
5.9035687,4.0877576,3.202774
13.475238,8.643136,2.661942
9.978922,7.3323073,7.697793
9.158329,3.2639832,5.7904234
7.6094007,7.3266263,6.3215756
12.658823,-5.596859,1.5161364
10.729752,5.5319514,5.233844
7.6112256,8.24424,1.09317
7.307708,2.0149696,-6.216619
11.052897,3.448266,6.1668935
9.566211,0.57635164,7.6322675
10.077168,0.90821517,7.9241447
7.5015445,1.0722296,1.2318654
9.495647,-0.16494457,7.087753
13.648913,2.0394454,8.603803
7.1261034,7.9223313,1.0577942
9.359613,4.4660444,7.804437
12.298645,4.933281,9.114761
9.967763,6.544372,16.875975
12.719427,4.27691,7.946501
9.849899,7.5310106,6.7265124
5.7282743,7.979882,-3.666816
11.369557,9.717745,11.419712
9.9138775,4.2425046,8.287707
-1.63852,7.0251894,4.985944
9.858448,1.519666,6.5038953
10.504991,5.295517,7.1320906
10.544879,5.5016394,7.96767
7.123855,7.0859504,4.376971
12.518329,-5.5960135,2.5572429
9.792925,2.853968,5.4692745
9.970497,3.5939302,9.562753
5.8069124,8.559213,5.435291
12.251027,5.0072255,9.144388
11.542404,4.383874,5.7064357
7.038776,6.8023953,3.3122313
11.429571,4.054892,9.445046
10.929975,8.033858,6.6780863
15.242337,1.6464473,0.8917858
7.3519087,7.063997,3.642788
13.494382,2.2523801,8.394672
5.491285,8.019467,5.031241
12.443074,-5.7416086,1.7901521
10.413279,4.3275766,5.910013
12.216652,4.211139,4.843471
5.937715,6.55912,4.6421976
5.8547482,6.6319485,5.330567
5.30982,7.88207,-4.0558414
6.487764,1.4375108,0.56227845
9.642463,1.5833368,8.659465
8.965397,8.430097,-2.374772
7.5263066,1.8769144,-5.732506
11.664473,4.2421684,7.1794624
7.6564455,7.0267997,6.511598
10.553858,6.5927687,7.3213844
10.014445,1.7602053,5.4823604
8.260551,1.0163057,7.1899853
12.740257,2.4780123,8.015562
9.988972,3.6040235,7.353873
9.261889,12.099785,6.701109
9.286542,2.5308282,8.819127
11.921666,3.5658705,9.964079
7.4792967,8.273521,-2.555129
11.09711,2.4080517,12.261846
9.389556,2.5022101,7.7971396
-1.186219,6.9073606,5.258169
5.4876833,6.4052405,4.6391196
9.090052,4.108606,6.1559486
8.792302,0.42911115,5.638652
7.973159,8.967184,-2.6313872
5.865366,7.584575,4.6084833
8.676597,8.3634615,1.2930008
9.657183,5.156534,6.4590464
9.959076,3.4540317,5.653817
9.556493,2.4064226,6.453603
10.629111,5.015864,9.798944
12.595475,4.0255356,7.632747
11.839778,3.7358756,6.0336194
8.721443,-1.0649639,-1.9308938
9.081131,4.030725,7.395925
12.889376,-5.6315565,3.1407301
8.845585,-0.3064185,7.2970805
5.36745,8.310484,5.0457573
7.979185,8.259572,-3.0799487
8.857993,2.6179006,7.565526
12.017621,4.2203894,6.4637856
5.6981277,8.531931,5.3332696
9.866912,3.5853467,5.7902226
10.042492,7.42057,6.8916717
9.721271,8.172585,-2.3785162
7.4936476,8.74523,1.114031
9.356707,1.1904147,6.987403
5.4229603,7.9354315,-3.974413
11.490888,4.86538,5.48879
9.173613,12.574056,6.573196
8.525286,4.7424536,4.742352
8.338693,0.56581163,7.2250576
8.841071,3.1229467,8.836528
9.166736,0.8749296,8.4985075
9.649322,4.4536734,6.778638
11.883726,5.0778084,7.2404566
12.645808,3.76114,7.707263
9.230146,0.77144,8.570359
9.796955,4.8385425,7.68776
15.178288,1.7255127,0.9501893
7.793465,5.1098895,4.6241736
5.298156,6.73917,5.9913425
7.978718,8.04126,0.7696199
5.4837956,7.720052,4.4745665
13.473874,8.523083,2.8144705
11.675064,4.123637,7.200473
9.547454,8.338882,-2.435044
9.881296,2.7615044,7.6046267
9.922771,2.575139,6.9199734
7.695115,0.9699678,1.4181757
9.814515,3.9433846,5.8673325
12.39786,4.870403,4.7890816
10.233099,5.8933787,7.394448
5.739115,7.1325884,-1.6866119
11.539183,5.051142,5.6834307
9.624107,4.5837073,6.7218738
7.9369,2.3584518,-5.804441
7.7993875,8.990513,0.21423794
16.090534,5.375505,2.0882528
11.042157,2.1529207,10.63868
6.05401,6.503252,5.720181
10.683018,5.84688,5.2236376
9.194009,8.343882,-2.2891872
10.032383,1.684773,5.4806986
8.321058,1.2988411,1.7195423
13.664153,2.4059973,8.890738
5.7477126,7.993179,-3.646393
15.685729,-4.1555576,5.0235004
15.757046,-4.21702,5.0033135
13.7935295,8.581312,2.2415397
11.037667,2.727879,12.129726
9.29107,4.568076,9.249012
7.4114623,7.712636,6.040732
8.68548,-0.47442642,6.9485984
9.686526,5.5263944,6.3820977
9.35623,0.9811356,6.1644735
9.722186,0.53283554,7.613447
9.886721,5.049955,8.742913
8.440372,1.541446,8.201586
8.6953945,8.435001,1.2110293
11.961513,4.037287,6.921539
8.583445,8.155231,1.3754594
11.922569,5.058291,7.0676484
9.595973,1.9488194,6.8171134
7.989763,7.650822,5.380664
11.058499,2.2744853,5.7906384
8.839396,3.043074,6.865349
5.587735,8.4984255,5.2502594
8.825588,3.939892,6.5388856
-0.997812,6.974478,5.1050854
11.361422,5.182815,7.7028103
9.337809,4.1268415,7.4693956
9.832751,5.197684,6.285134
11.372486,5.067718,5.6686625
7.7812066,8.544322,-2.8904686
12.546116,2.5251608,7.881129
13.296125,7.819616,2.1315162
8.910728,1.2296035,5.1701193
10.09303,5.047447,8.964321
11.285233,2.9315984,6.812708
13.696384,8.553401,2.14591
9.54071,0.5640534,7.2331705
10.720479,5.696634,5.3706036
10.315583,0.37608793,5.458846
-1.3927381,7.0930047,5.196866
10.138473,0.6994404,5.0334744
10.601424,4.435614,10.044179
7.8079123,7.0127306,6.4672956
5.731829,7.0877914,-2.0153306
12.638977,2.4325578,7.9647646
6.968554,7.200353,0.51448363
11.739486,4.166212,5.430311
11.100678,2.8381839,12.150916
8.909806,4.215667,9.138389
10.783181,5.6072106,6.951427
9.439688,0.39473823,7.027057
8.683028,0.82001925,7.0752335
10.267622,1.468186,6.0923696
7.14396,7.9250927,1.1212982
5.9379625,3.7290888,3.5151513
11.130367,6.1144643,5.3063545
7.58008,7.5462985,0.8809896
8.864126,3.2225327,8.485269
9.00669,3.9837735,9.368452
12.591275,4.0956125,7.7145057
7.9413414,7.863786,4.371813
10.164753,3.1832628,5.8581247
16.019585,4.9632783,3.4248028
7.6855106,7.715262,5.6198406
6.3060164,8.514766,5.929521
7.5344925,3.6219141,7.1341667
8.698456,8.416142,1.2602767
6.921063,7.3796988,-2.5055609
7.6074395,0.906973,1.4174575
9.012535,3.8842785,6.59104
7.078365,7.596442,-2.603496
9.309253,0.18453449,7.8463383
8.323658,8.114703,1.2127956
9.923806,7.6424065,6.804038
8.619581,1.5477192,9.155122
7.1971035,2.2525046,-6.410842
11.484724,3.9453723,9.563488
9.487432,3.311,8.935109
13.363334,7.970893,2.0995214
7.2609706,8.0929,1.1732742
7.167691,6.924514,6.3566484
7.040457,7.346879,-3.3338351
10.380962,5.1918635,7.296069
10.788643,5.57315,8.31235
9.979354,7.6173916,-2.193077
12.675108,4.875607,4.719922
8.548585,-0.9395711,-2.062994
10.039697,7.8433423,6.633653
10.106216,5.2811446,7.4632845
6.564608,6.9875045,-2.5325375
10.2777195,1.3685092,6.2746572
15.252355,1.6197761,0.8787262
6.808385,6.0803957,3.5459087
9.489127,2.7875822,8.732655
9.572036,-0.3760484,6.220642
11.547868,2.0227191,6.76525
12.647505,5.1187525,4.980463
11.922209,10.459214,10.848673
9.127283,4.681653,9.128939
9.21463,2.5225797,8.281316
8.352597,2.3815846,6.6993437
12.418365,-5.6943507,1.8098626
8.16964,8.017785,4.5135493
5.605731,8.481163,5.2329106
7.727662,8.931369,0.82878214
7.418911,8.321202,0.7192255
-1.4896392,6.7936716,5.4821134
12.583291,4.971479,4.6939397
5.744962,3.8007002,3.4428
10.826583,2.5852165,11.862335
7.1043854,1.6861707,0.65050954
12.703075,2.704283,8.016708
9.432154,0.64410555,4.4806404
8.067658,1.6604213,1.3632267
9.729158,0.21533677,4.3116336
9.487203,0.5250116,6.972756
15.855352,5.582671,3.3650339
7.89515,2.3202784,-5.8273244
15.199011,1.7415054,0.94586253
9.225338,8.250261,-2.402611
8.593163,1.660782,9.110126
10.66117,5.858226,5.233235
10.364014,0.55382174,7.115922
10.454615,5.2307973,9.424037
9.720559,2.3778772,6.7399507
7.132015,7.3529606,-3.4148762
9.901946,2.2193,7.3763456
10.888801,5.4609094,9.410224
9.617266,4.1252866,6.014831
7.7192044,1.2405379,1.7271298
-2.978704,3.056113,5.961531
13.020747,7.9365773,2.4645336
9.750168,1.7597395,9.375206
6.496146,8.440983,6.031679
5.349588,6.7732334,5.9836955
11.468747,1.250198,6.870912
13.075119,6.824012,12.153598
8.828049,3.5515604,9.155179
9.755072,-0.23586357,6.8070602
11.011583,2.71372,12.0986805
5.4387174,7.95557,-3.968668
11.8201475,5.9846187,9.7535515
8.965011,2.9611478,5.7763677
10.549473,3.4783692,6.0451345
6.948531,5.6678724,3.5837631
11.820073,4.8830667,5.64718
12.38307,5.006142,6.9842978
9.1678915,2.0940897,8.075806
6.8287745,7.3304386,5.803628
12.740302,-5.747747,2.4627857
8.194142,1.0601081,1.6807938
14.145822,-3.6697643,3.3401585
8.0404825,0.2598339,10.764486
9.098084,4.6835184,9.149362
11.094362,6.0137415,7.1616535
5.8947773,7.104563,-1.5189935
6.9646463,7.065326,4.46115
10.704799,6.202345,7.938296
9.375644,2.6584527,8.67713
10.258308,1.1849308,6.3387823
12.55249,4.599029,8.124336
6.1716714,6.6876016,4.6367183
9.84229,4.9861336,8.603576
6.8668175,8.225174,6.197088
12.293407,5.23749,8.752448
9.786303,3.0547662,4.981205
10.699,1.7077125,6.4496713
9.996057,1.7470629,5.482234
12.749617,4.0982924,7.8767076
10.813895,5.511081,7.772037
12.563579,4.2816443,7.838401
9.390465,12.980043,6.462312
5.9087358,6.6822796,5.3053083
12.590355,2.4200826,7.894325
6.1847315,6.070405,4.141506
12.161823,4.7585945,6.709821
8.634448,1.5131968,9.172141
12.29893,5.0451775,9.288354
7.042197,7.772511,-3.05111
10.522492,5.0864925,7.6046767
10.889075,3.9724436,6.036153
8.2477255,8.716567,-0.30794656
9.011407,0.8670152,7.2013664
12.573154,4.6866117,6.7406874
8.84016,2.5925794,6.5636377
10.214716,-0.010262789,7.777454
10.111383,8.291689,6.9821773
7.0837693,2.218753,-6.455668
8.770105,0.062205937,7.1846247
10.080365,1.4420457,5.6605306
9.058005,-0.15200257,6.8155274
10.317814,4.0221276,6.474875
7.393678,8.361869,1.1415721
15.990962,4.9134583,3.4439306
12.019695,4.3305135,4.659949
7.180666,1.8619448,-6.0440025
14.019012,-3.6910725,3.8095615
6.6485596,5.6710076,3.7620332
5.3809314,6.7704926,5.893375
10.76341,3.2630053,5.868602
12.402109,4.926162,8.994438
9.573863,3.8679576,7.7801175
8.429969,8.164275,5.2631125
7.855511,9.093097,0.10422783
6.072719,6.4393816,5.5686364
10.383534,3.94018,5.2726703
8.798272,3.7844317,6.461664
10.138005,8.265602,7.3306494
12.217942,4.4993467,7.0398493
13.462249,8.719135,2.6513338
14.263399,-3.693243,3.8156142
8.188677,7.9878254,4.4979577
11.039477,2.1995516,10.690567
8.917049,1.2425557,5.1933565
12.648857,4.83733,4.7005944
6.118797,6.05331,4.43036
10.806309,5.4095907,7.5396953
10.307632,1.1747926,6.1603284
10.822917,2.6609144,11.474625
6.093964,6.951735,-1.4764022
13.294529,7.8274593,2.1361496
13.237121,8.256475,2.930005
9.263327,-1.2188773,-1.6276699
12.618028,4.415468,8.142427
5.7843914,3.8648639,3.3324986
7.9132543,8.050997,0.36550707
9.500888,4.367166,5.905287
16.16313,5.4083924,2.2795799
10.546504,8.168675,6.6656685
7.5651712,3.510584,7.1421566
11.636041,1.3764846,7.097319
14.328809,-3.670476,3.817688
9.107513,9.215753,0.94632876
8.750377,3.1709878,8.099529
5.3062263,7.894272,-4.0893455
10.687335,5.8377757,5.219755
7.6362457,1.302801,1.6558816
9.668934,1.6396631,8.711325
10.868581,2.599849,11.531967
13.229201,5.144971,5.1457524
9.161304,3.411192,8.590194
9.832188,2.2031095,7.1868052
11.259263,5.7645683,6.7079296
9.563992,4.009757,7.856167
9.199083,0.11476253,8.075488
8.878885,0.9889553,8.762942
5.8311768,7.4531555,-2.5551295
10.985052,2.571703,7.0791388
7.463617,4.7008433,4.5156507
6.3597946,6.1061788,3.9063094
7.244905,5.7338305,4.040351
9.176776,12.57972,6.57461
8.773008,2.9427688,6.9977183
8.456225,3.0953393,6.5076995
12.515824,-5.7159524,1.7572972
8.874051,3.300407,8.082745
8.021498,2.9926865,7.8098946
8.236555,1.582252,1.5610443
13.326592,7.934907,2.1096714
8.457633,0.03842477,6.790735
5.6213765,7.232014,4.2734
6.753636,1.9153081,0.24942823
12.63662,3.446998,8.215707
8.950303,0.8582804,8.816705
12.933397,-5.629678,3.1422598
7.146351,6.59623,5.999071
10.251854,1.4685395,4.7073364
10.843741,2.5305254,7.2048182
6.5916963,1.5528495,0.46904778
9.227544,12.227813,6.6607013
7.8677545,5.5069356,6.6779714
9.302191,3.2050087,8.082277
9.680076,-0.08082915,4.1006503
8.229601,8.007875,-3.218746
13.656144,8.7324295,2.2882943
8.203993,8.13634,4.626306
11.947318,3.8109484,5.8261957
9.273495,5.135805,8.708205
5.4790883,6.42688,4.7154284
7.9335723,7.7943225,4.4416676
8.577651,2.1501348,7.4893274
15.949076,5.7039933,3.2351735
9.627916,0.6551422,7.617886
13.087011,3.0696123,8.573168
12.603856,4.8044796,4.630758
9.504972,1.542395,8.951565
9.990732,4.148777,6.413168
10.1314745,2.9220726,7.78191
14.94401,1.7145883,1.1581948
9.18402,4.6248555,9.02169
10.675651,5.849181,5.192685
10.177785,5.011199,7.31149
8.778595,-0.9208689,-1.6575423
13.03641,4.1667814,5.0584717
