x,y,z
1.2315127,-1.1446612,1.2004005
-3.2331302,-0.46777788,0.09741799
3.6431096,0.12478889,0.5282408
3.5610063,-0.5902931,-0.09952673
3.752918,-1.0741825,1.1521461
-2.0739367,2.4690485,1.4926217
-2.5852983,2.2741494,2.8809736
-1.4876279,2.9863136,2.5243065
0.58131194,1.2725425,-0.5270129
1.0499204,-1.4959491,-3.027427
1.2971793,0.52649564,-0.38619873
0.4912989,5.195271,-7.0908017
-3.3545642,-0.9599377,0.15430838
-2.805934,2.5822177,3.560685
-3.2411704,-0.34114772,0.04186631
0.47002846,-2.7125845,1.4240149
-0.46406358,-0.28054637,3.2679617
1.6144141,-0.5176121,2.2865682
-2.451564,-0.03757458,-3.7061825
3.2444818,0.3448959,0.6973251
3.490511,1.6734427,0.64641124
0.048818305,-0.24287972,0.30030915
-1.7091355,1.9930215,3.3207645
2.0760562,1.5882074,1.3894053
-1.6977988,2.4666047,1.7889211
0.7983692,3.1793165,0.14462024
3.8670535,-1.9097252,-0.09354975
4.8920865,5.913347,-5.795415
1.2461485,2.7444305,-0.29444867
-2.1243868,2.641622,1.7123287
0.030489104,2.173688,2.7380917
-0.33827958,-2.4963245,1.0430286
-1.6539416,-1.3056966,-2.3116846
1.1937535,-0.045044597,1.2495701
-0.995485,2.0784326,0.5896895
4.784054,5.7858233,-6.174625
-1.7830576,1.6839505,3.140812
-3.4984944,1.0625219,0.7632832
-3.3340178,-0.8715679,0.06218629
1.1426986,2.6268961,2.1225612
1.6358855,1.5443584,0.51990956
3.2419412,0.8691346,1.5201916
4.103329,-1.8962334,-0.5465262
-0.2498586,-2.274035,-0.85131645
-3.066355,-0.8703201,-0.27351567
1.9905943,1.7515002,1.4951276
-2.1316645,2.4116824,1.6010993
4.680929,-1.7745341,-0.33121124
1.6140796,0.09319369,0.7240523
6.16564,4.828654,-0.77236634
-0.97957027,0.5880676,8.575392
3.0363998,-2.2300255,-0.54888976
-3.0292485,1.7454168,3.5195866
-2.5580463,1.7826477,1.9504673
0.7531177,1.5474111,-1.1404737
-3.3988461,-0.2765445,0.13397108
3.7377675,0.5589577,0.66203773
-0.20001785,3.1320996,0.23842742
-0.1021835,-1.7284423,1.1707906
-0.88157177,0.44093722,-3.5331953
5.3214617,5.459687,-0.9976433
5.736339,5.285696,-0.5571308
-3.3154423,2.4416335,-9.137976
1.9150078,-1.2470924,0.5104503
-0.53306514,3.4147162,-0.4558431
-1.064825,-0.65609413,0.55528474
-2.3366485,1.5413166,1.1907923
-0.5053041,0.28169897,0.31026417
0.48582557,-2.7823627,0.50546145
-0.4266287,1.6595662,3.3409898
-2.7605374,2.5833104,3.6193376
-0.7345465,0.66000164,8.785404
0.5995939,-1.7505182,-2.9780588
-1.0821059,-3.453021,2.3088744
-1.115105,0.14913438,-4.65579
4.1092334,0.65219027,-0.56022495
0.9021285,2.2065938,-1.0906496
0.9685136,1.3256098,0.5237821
0.24044076,-0.054625258,4.456611
1.0773867,-1.525324,1.0493215
-1.2114493,-3.9335113,1.3721316
-0.9626965,-0.31027898,1.9944639
3.1783032,-0.7349799,0.5320934
2.4179509,0.35435587,1.1935738
-0.22105518,2.3622866,3.482808
0.03289229,1.9746288,3.4744341
-0.84006816,0.46339563,-3.6319494
0.8371946,1.0487748,2.9634373
-3.439677,0.9624088,1.6031939
-3.492817,0.48932883,-0.5213905
-1.0612814,-2.0794535,3.6402483
1.5591279,-2.0138888,-0.19720867
-1.1507171,-3.2789717,2.5077145
2.618811,1.017779,-0.40796363
0.09252235,-0.20516261,11.708972
-1.1759926,-3.5979445,2.1085358
-0.83085716,0.041740064,2.1591427
-1.5663184,-1.5569434,3.8420875
5.596472,5.3952956,-0.7180277
0.102026224,3.4932778,3.6533358
-3.902081,-1.8066822,-0.58984685
4.884188,0.4761827,-0.8696289
1.3834611,-0.39811304,-0.11053865
0.91583145,2.8430269,-0.46463823
-0.5483779,0.2039864,11.340635
1.8765218,-0.032652333,1.2582484
0.08433049,3.8457577,2.7784038
0.45867676,0.8891599,1.3799847
4.799935,0.4197203,-0.8977573
0.3811694,-2.5510976,0.40102607
-2.156802,-1.1712921,0.5654922
0.6544003,1.5781018,1.8308506
-2.8442135,1.9929361,1.470942
0.5929643,-1.3497825,-2.9162166
6.0965667,5.2951207,-0.78324723
2.7077534,-2.2857695,-0.4279863
0.5927504,2.3224273,1.8305618
1.4534394,-1.4681566,2.203506
-3.5978103,-0.39491096,-0.19095068
-1.3743734,-2.944688,0.55123204
-1.6272696,1.4477543,2.4984846
0.69299364,-1.4243559,1.0586438
-1.9323096,1.5251639,3.023488
-2.4535716,2.4539008,3.6302269
0.92434996,-0.7346795,0.7883194
1.4454259,1.5193456,1.8080876
-1.7483386,1.5676343,2.1800487
0.16348782,0.9013833,1.7237774
4.802015,1.3824332,5.6797557
1.0575458,-2.3324285,0.9614276
4.1003947,0.62685454,-0.55264705
3.3033261,0.49734536,0.48103666
-1.81505,1.3802744,3.1413941
-1.096683,-1.733759,2.9238253
4.2462544,5.7327123,-6.103176
-0.68974036,-2.4265513,3.849141
0.27459702,4.374781,2.3068
2.5166843,-1.0635284,0.76963556
-3.0055835,0.6263342,-1.9054918
1.5260779,0.3204804,1.49411
-0.11303672,-2.6158862,0.3073843
-1.776689,1.5854452,2.234979
1.0793896,0.9678079,-0.8412354
4.456051,0.13226233,-0.8145645
-0.6243091,-2.4521995,3.5280676
-1.5797999,3.765354,4.07183
0.4348097,-2.8203182,0.9334654
0.24132839,-2.1582978,-3.4968238
3.076116,-0.4227876,0.8990248
-1.1177545,-1.2469423,2.0915322
0.290425,2.991066,3.2587943
0.3684876,12.030826,1.1424087
0.9437983,1.7675651,-0.8560683
-0.5337447,0.14937235,3.4692054
-3.0723455,2.5303462,-9.464148
-0.7905803,2.6992116,0.7964581
-0.8903262,-2.7335567,2.164503
0.7126603,0.43973157,1.3739085
-1.1548982,-3.7917922,1.6754875
3.5936532,0.017896269,0.6918221
-2.071862,0.8366486,1.2247654
1.6627784,-1.4983156,2.042119
5.1950374,1.7327764,0.72727454
-2.4163837,1.5981306,2.9829862
0.19608076,4.128555,2.9147403
-0.8436706,1.6348485,0.6699184
-1.6667019,-0.35032848,-3.9206254
0.527568,2.5085952,0.519012
-1.3811256,1.360865,3.5064356
-2.8422196,3.167634,4.0043797
1.696114,-1.6559882,0.020081347
-2.669633,3.3367176,4.107737
5.038175,1.1357437,-0.5029913
2.9288747,-0.6267258,1.9521409
0.13495266,2.7349038,2.864342
1.4008262,1.6265725,-1.3187068
-0.66849893,-0.18982562,0.7229562
-2.8343046,1.1642926,-3.0015311
-0.22921976,2.915352,-0.07598882
1.5301003,-0.29725844,0.7673337
2.9425902,-0.32978502,1.4488244
1.7907395,-0.44185624,0.48923737
0.17520303,2.317843,0.87695175
3.1850195,-0.4708655,1.901893
0.22267482,3.5275636,2.9515352
2.9487088,-0.80691755,0.89285105
0.853113,1.876068,-0.85592735
1.9943626,-0.00249183,1.237033
-2.8686705,1.8834845,1.6316435
3.3313625,-0.28260297,1.4276261
4.064569,-2.069822,0.20430623
0.9243303,2.1840234,-0.8904343
-1.0430442,1.2002698,1.836959
-0.99091524,-0.4821877,3.4511034
0.51788265,4.7214203,1.3186545
-3.030656,3.3104079,3.060099
-1.5350981,-0.5597201,-4.2540994
0.23093186,1.4906683,1.3268361
1.5199462,-2.5150268,0.14034964
4.8116946,1.3708318,5.6779985
0.10241891,2.396539,0.8564462
3.4065578,0.14023843,-0.38084972
-0.3809376,-0.52473104,3.0391362
-2.7820024,2.3639047,3.3822176
2.6916196,0.084875636,0.09428169
0.713152,-1.2382007,-3.2220745
0.40242574,3.0900662,-0.0654613
-1.0405859,4.129835,1.9582851
-0.30990252,0.33877975,1.8168999
2.9977996,0.7724675,1.4142905
0.55187756,0.7993026,4.70382
-2.658401,1.9001482,1.0698193
-3.5047867,0.45293003,0.45496818
1.2807622,-1.076864,1.2168337
3.5489748,-0.061753176,1.8439637
-1.3553946,1.0288556,1.8494575
-2.2529144,0.20678946,-3.0145364
2.3637967,-1.1487167,0.84082407
-0.34428972,4.878492,1.0322651
0.12180628,3.389743,2.5143678
-0.06978157,2.0689178,1.07418
0.30487534,2.9671152,2.8264294
-1.00199,0.24336107,2.609803
0.22275557,1.3940485,1.7851025
1.3530976,-0.22503445,-0.30765197
-3.5353906,0.7627484,0.5573426
0.71447146,2.4191635,2.5944922
0.96458244,-1.2405305,-3.267628
-1.0655739,-2.7753592,3.3130484
0.29289663,11.9319515,1.1053772
5.188272,1.7173812,0.6187098
0.67572284,5.0079174,-6.913273
-1.160746,-3.371907,1.896923
-2.4682243,-0.8685957,-0.6463658
4.0139756,-0.75287414,0.5812268
1.7623246,1.7744709,1.7590373
3.502823,0.24111122,0.85890007
-0.27818915,-0.5596051,-2.655874
0.029302467,3.4901419,2.587459
4.31348,5.395211,-5.7653685
-2.739558,2.0445504,2.2988029
1.5214751,-0.26977193,2.3962884
2.0133598,0.6964732,2.2963471
2.7432168,-1.4863273,0.61459917
-1.6895366,1.8211068,1.7716842
-1.4396039,-2.0626535,3.3723516
0.12033273,4.7723603,1.8082898
-0.5692922,-1.2036691,-1.9078032
-0.38211328,4.8563647,0.97499627
-2.674849,1.3568814,-3.0721204
4.2822895,1.2167096,0.28443292
-0.021029452,-0.22707549,11.637863
3.2245827,-0.24631034,0.5939208
-1.3356111,1.0198954,2.0749776
3.70951,-0.6273052,2.710805
4.7569084,5.7848277,-6.1673484
2.1659977,-1.411143,0.616867
-2.18797,0.8443862,1.7103374
-2.6715171,-1.466347,1.9822971
1.8614314,-2.192831,0.31188366
3.8049996,0.20346072,0.51512337
-3.4808254,1.1170468,1.3893182
2.251553,-0.972618,3.5989897
-2.1740284,1.723686,2.718783
4.5638447,5.8169675,-6.123008
1.917837,0.34851888,0.63458246
1.0226054,1.1142462,-0.9009263
0.7356286,1.5032703,-1.1216913
2.9415913,-1.05196,1.3649611
1.6777259,-0.8686791,0.6227185
-2.373674,1.5968355,3.03694
3.9610417,0.43861443,-0.53277236
-1.4547709,-3.3904512,1.5527549
0.57916343,-1.6805166,0.8402222
5.1617613,1.7636573,0.9968269
-3.1626225,0.6440492,-1.1405116
-2.4675462,1.61573,1.2826636
1.0143955,2.6239045,-0.27711204
-1.1881299,0.47634068,3.012564
0.46392974,1.2556736,-0.92104024
-1.7922469,2.1041236,1.5416408
3.4545033,0.055969384,-0.09223097
-2.1379008,-0.4146247,-3.8082645
0.50789917,5.1825356,-7.0838947
0.42793608,-0.49527827,2.7644343
1.7440964,0.066915765,1.3385117
0.37373048,11.913263,1.0223627
4.7612906,1.4161718,0.8707669
3.7378533,-0.7759864,2.5026166
-2.917806,0.49134436,-1.9170107
-1.841431,1.7977238,1.8730637
5.5963435,2.350875,-1.4902952
4.13376,5.4294806,-6.263985
0.696464,-2.4113128,1.0058714
-0.8761278,-0.6869562,3.599159
0.50272477,1.6584287,0.7035323
-1.211423,-3.1313624,2.3385053
-1.3019533,-3.8931057,0.96615505
0.03284514,4.887681,1.4307271
-3.3487175,0.441865,-0.8603661
-1.6345292,-1.5133483,3.7985227
2.5117035,-0.6602856,0.41798216
1.380507,-0.78345436,1.1896582
0.06929071,3.532254,3.5952272
0.45498434,5.23404,-7.1301765
-2.6987233,-0.25414342,-2.1774137
0.2506363,1.1203194,-0.26770693
-1.1461664,-3.3265402,2.426495
0.722895,-0.14070658,2.482987
0.49097478,-2.09704,-3.5655763
-1.9507291,1.2126893,2.0979643
-1.5905337,1.8614299,2.8206742
-2.9740696,-1.0493855,-0.15295517
0.4067743,-2.4720328,2.4721904
-0.79932725,-2.2687366,0.5314276
-2.4665072,2.289091,3.1546075
-1.143659,-1.9228636,2.2973142
-3.532703,0.37404627,0.47519735
3.7771063,-1.5859109,-0.63483304
2.135889,-1.0251802,4.041417
4.5789285,0.39468026,-0.774964
0.8520223,-2.634507,1.5911362
-2.5897205,1.4884857,1.8483957
-0.6183142,0.17215785,3.2728534
3.7977135,-1.2623309,-0.5180637
-2.552727,-0.87812626,-0.58122104
-1.7653898,1.5476794,2.0630307
1.7363292,-1.1590858,0.89384234
0.42175153,-2.2119703,-3.6885738
0.6141304,5.0813575,-7.0092025
0.62008584,-1.2061064,-3.180646
2.8045108,-0.6322507,0.7108515
-1.1108929,0.15994875,-4.6642904
3.165606,0.48746198,1.5588864
-2.0152566,2.6190565,3.0556383
5.4650865,-0.6617924,3.1872985
2.1586118,-1.1901895,1.1168185
-3.326396,2.4458015,-9.106489
3.3410285,-0.9616778,1.4675328
2.0600646,-0.11960136,1.5296651
-1.1018142,-3.0431008,2.5279624
-2.1413167,0.06524935,-3.354602
-0.133984,3.251559,3.3522868
-2.3688865,2.65287,1.6602631
-0.055757903,3.4064744,3.3420045
-2.6143322,-0.494753,-2.1787686
-1.1115643,0.16544798,-4.6637464
5.123853,1.7256551,0.98023045
0.5876364,1.6603129,0.56669974
0.5926079,5.0230575,-6.9315753
0.20415853,3.0121331,-0.327849
1.397661,0.90756726,0.98563486
-1.8854821,-0.61224794,-1.8315842
-1.9178532,0.17798397,-1.7006799
-2.0394206,1.3347197,2.8292472
5.5333433,5.3847623,-0.7164756
0.27444232,1.7766035,-0.13782822
5.931496,5.0342207,-0.744465
-0.04398846,2.0850565,3.0963223
2.2106836,0.61893904,0.8224572
-0.4118482,3.2004685,3.689094
0.8050658,-1.2319996,-3.4648745
0.2676654,2.8964086,2.6237595
-1.0812428,-3.269074,0.38662335
1.2516747,-0.49409008,1.1324843
-0.97494155,-2.8637455,4.5861063
0.8557461,-2.0071468,-3.281921
-2.5165043,1.2163345,-2.8592105
-3.0830662,2.4608033,-9.38327
-0.72821677,-1.907147,-1.3918633
0.09572671,2.229563,0.99535584
5.598431,2.3401592,-1.4041966
3.780926,-2.0693374,-0.7191393
-2.7630384,2.5776572,3.5540879
0.52634954,-2.753195,1.5883633
3.4284327,0.19942804,2.1976926
0.13848,-0.012315591,2.9687524
-2.0203745,1.4529785,2.597141
-2.4593213,1.2941054,1.2455944
0.8390821,3.3640509,0.33652562
5.1321344,1.7336912,0.9809319
-0.24950661,3.0334966,0.28243244
1.2638781,0.9323697,-0.40500343
1.5396065,-0.8395455,1.1425763
2.0180404,0.3845206,1.3667889
-0.5690898,0.004689479,11.273666
0.92975825,-1.9307166,0.9409611
0.6394349,1.6421404,0.4991659
-1.011989,-1.3788279,1.9521871
0.35451156,-0.18001617,11.61777
0.8513893,3.4324012,0.35039392
-0.51757306,3.4261272,-0.4500278
1.0490408,-0.6418882,0.7197917
-0.8847373,-0.56067616,-2.692586
-0.31155407,2.7613368,2.7576761
-3.0358322,1.6180679,2.496283
-0.22991963,11.791226,1.1364235
2.1287315,-1.0794817,4.0400233
0.07946934,-1.9601985,1.0351377
-3.2370715,-1.1026752,0.09557941
-3.5574317,0.13771388,0.34521163
-3.3639443,0.4466968,-0.89147705
-1.6560644,1.7017592,2.8587146
3.169403,0.020482963,-0.22081016
1.7016857,0.30158457,0.7714169
1.0335414,-2.2997801,0.674075
-0.5146551,4.9514,1.0246787
0.7714989,1.2527721,3.0740228
-3.4674547,0.4522633,0.7212202
-2.085476,2.7011929,3.091662
1.0277512,3.4353514,0.19723918
-3.3875668,-0.49775448,0.035291974
6.093536,5.10603,-0.765967
5.1073456,1.7524328,0.980466
1.4402765,-0.78704333,-0.13707842
0.48228562,-1.5679442,-2.314526
2.3825703,-1.2816052,3.8583376
0.18738332,-0.107814655,11.379608
0.3948229,-2.329156,-3.6274679
-0.30786386,0.1439701,11.508922
-0.6554681,-1.1649566,-1.8791093
-3.2003555,2.5917006,-9.270878
-1.4164193,-1.3339976,3.6292846
-1.1238468,-0.93469924,1.3705617
-1.1145409,-1.973558,3.9196627
-2.8555467,1.7801646,1.1722482
-0.254031,-0.033456083,1.1183215
-1.3092798,1.4421368,3.56509
3.7542665,0.43231463,1.5593762
-0.0888207,11.924349,1.2274764
1.4767685,-0.9863168,0.46500513
3.9497015,-2.079661,0.23356563
-0.21832003,-1.6046358,-1.5649713
0.52691877,12.010026,1.0168545
6.0036016,4.963059,-0.7300646
-2.7351294,1.8817607,2.4136088
0.22562015,2.6902494,0.03270462
-0.09207068,-0.52680135,1.8102008
-2.9346383,1.6859151,3.6080105
-1.8516234,1.5401429,3.2464523
0.8982454,1.6348004,-0.78363657
0.07055195,1.9755857,1.9479452
-1.2485536,1.3829443,3.551213
4.5223484,5.5732803,-6.0342016
-0.6282345,-2.5041337,3.8055391
1.208535,0.96256137,-0.86656827
-2.1873605,-1.1917564,0.16228661
-3.0863674,2.4873898,-9.3968315
-3.4965055,0.5998726,0.13159126
-3.5403538,-0.32469338,-0.0754637
1.2294302,3.39287,0.49768922
-0.4798785,-1.9640902,1.0850737
0.36064905,-2.5853367,0.3785966
-1.2536647,-2.5589397,3.7123477
-0.18147676,3.243328,3.096593
1.9737669,1.7174245,1.5026112
1.4404594,-1.4454812,0.81005055
1.2684644,-0.3464628,0.6606511
-3.549454,0.6191975,-0.1794136
-2.823537,1.4370272,3.5518785
0.7040138,-2.3277602,-3.4550102
-0.73354244,0.46367392,-3.8560588
-1.1600068,-3.1585035,1.2670276
5.3058243,5.4920135,-1.0235156
-0.65294564,-2.0548425,1.8523179
-1.1609533,2.5144634,4.922006
3.620393,0.12021346,0.64412785
0.31080812,1.1479049,-0.7232707
-0.62078506,-1.6708357,-2.228051
0.5929618,0.4796652,4.543454
2.4702256,-1.6716964,0.078141056
0.012792685,3.0995655,0.13995498
4.2421503,1.3270277,0.7339212
0.30453074,1.5169516,1.3238901
0.91891944,-2.3789663,0.56390685
0.2978742,1.0953245,-0.6180502
3.6161973,-0.53615314,2.8535855
3.29961,0.6343755,1.7568309
-0.90852416,4.138265,2.4686365
-1.4949684,-0.5195264,-4.2824955
-0.22487214,2.65031,3.447494
-1.9209889,-0.69564795,-1.9474342
3.4364681,0.20540577,-0.5336512
0.200026,-0.07945536,11.390903
0.850807,3.0860865,1.4213408
0.7075542,2.8212512,0.33974764
3.8271074,-1.7772962,-0.52773803
0.03779177,3.3347394,3.1596482
-0.6074632,-2.3712544,3.966329
5.0783663,1.1435701,-0.54226595
0.74972683,1.2684933,0.58537513
0.31221047,3.5684009,2.6253073
-0.43695548,4.046206,2.7766366
0.058537316,3.4717119,2.5262716
2.8604512,-0.560746,0.9173611
0.008165566,2.2114587,0.66880924
5.3164015,-0.75482273,3.2474537
0.57210785,4.721442,1.250806
-0.86005706,-0.13581394,-3.1480143
1.1464726,1.1192919,2.140793
0.42694068,2.5262485,-0.98705393
-0.63742733,1.6398062,0.72089905
-0.039441906,3.3985496,3.5278223
-1.9035106,2.6773937,2.1047876
5.4302564,5.343791,-0.8961408
-0.7373259,1.5805948,1.9958992
0.19693795,-0.12295657,11.317238
-2.7276838,2.113285,2.191711
4.687564,5.667531,-6.079589
2.5093427,-1.2138104,3.9423013
0.19013396,-2.9338524,0.4882766
3.4024093,0.66081643,1.9472792
1.3688418,0.35610268,0.5931191
3.849698,-0.20846853,0.48145014
1.6576241,1.3772383,1.1847852
0.082970835,-1.9763811,-3.222119
0.7911858,3.5412753,0.35223714
2.1093533,0.54464704,2.11776
-2.7376077,0.07066072,-3.221601
3.7468796,0.31163415,0.39582512
-0.49043292,-0.07430861,3.3365338
0.49468604,5.190124,-7.08367
0.1459128,0.8519371,0.0811651
1.4128252,1.4128541,0.68248767
0.0988625,-1.9434966,-1.582778
3.7857,-0.5275446,0.6763217
0.01857043,3.9218643,3.2381022
-0.49459913,0.56223285,-3.4753041
1.4020791,1.2428163,2.1362894
-0.47609338,0.96611404,3.5201263
2.2207525,-1.871127,0.5463869
-1.2708396,-2.3962367,3.0153422
-1.0881898,-0.6912243,0.6869767
2.6864345,-0.4540093,0.49005753
-3.3481271,0.86739403,0.73726684
-2.279205,2.2876222,3.472488
-0.5557373,-2.3858647,-0.4593134
-2.6606023,-1.4022428,2.028721
-3.499584,1.0172635,0.9493211
1.1463358,1.7126728,-1.2919711
-2.7069263,1.4304811,1.2835552
0.25781402,-2.2045689,0.984183
2.1563365,0.665149,1.511007
2.6102486,-0.54864526,0.48308176
2.4643822,1.1524202,1.9195127
-1.4428102,2.2865093,5.0348225
1.5991126,0.29289624,1.3779968
5.956133,4.983374,-0.6738884
0.30795956,3.0084517,3.189868
2.5129654,-0.8209106,0.15858085
1.6151114,-1.5145574,-0.09053518
3.4167929,0.40477023,-0.43612403
-3.089237,2.4851065,-9.402139
0.41915095,-1.8100995,-1.6983305
1.7618868,-2.407106,0.3045062
-3.5274622,0.467934,0.27186346
4.293617,5.8631697,-5.592942
2.1438053,-0.024803676,1.5448475
-1.229597,-0.8591361,-1.7859961
4.5238056,5.584796,-6.0557036
-0.16207375,-0.32991195,11.131833
2.3860378,-0.88376564,0.30213237
3.9914644,1.3720423,0.43558127
-3.1468885,1.480841,2.984025
-1.0410318,-1.6921493,2.1078978
3.285967,-0.3430284,-0.29544237
0.49148324,-2.0305922,-1.5509307
-2.04848,2.6019511,2.0292306
-3.3821447,1.0136274,0.6588606
1.5401883,1.3160224,-0.24090585
-1.6526568,2.0701814,4.9763246
-1.1712848,-3.2314067,2.2546394
-1.0277852,-0.5144273,0.8779645
-0.6065913,-1.8047495,-2.272881
-0.16130766,-0.04280201,11.904316
-0.47980747,-0.54793704,-2.660108
0.6414696,-0.5503859,0.06920949
-3.3425877,-2.286164,-0.38191453
4.8272343,1.35494,5.6853795
-0.8931744,-0.28537562,0.75400907
0.8404329,3.3521233,0.34383035
-2.8846633,0.9640357,2.388843
-3.1400824,0.8940197,1.8846289
-1.1481997,-3.5873826,2.187289
-0.6845045,2.5337648,0.43880302
1.5780067,1.1366657,2.2723415
-2.4432728,1.6562103,1.3845723
-2.3585017,2.564046,1.9337915
2.1703784,-0.9658763,4.011003
-0.08805176,0.9267832,1.2336664
-1.7075294,-2.5041854,3.235489
5.6397095,2.390566,-1.5082171
1.0004132,-2.0952072,2.1617398
-0.4396091,3.7187088,3.5655162
-1.3137821,-2.4000702,3.7994115
-0.37511787,3.7155776,3.5865266
-0.96561974,0.5534185,8.562427
3.4948747,0.18683265,-0.584994
-2.412256,1.3644979,2.1407726
0.15865792,-0.3114159,11.233032
2.1653755,-0.42810088,1.0316057
1.0210658,1.3100406,-1.2874216
2.5443592,1.1074294,1.3605677
-1.7564989,0.038972713,-2.594904
3.1916418,0.062862806,1.9023508
2.878888,-2.216462,-0.4178267
0.83452564,-2.2289433,2.1938975
-0.76834816,-0.102839865,-2.4393733
-0.50320256,-0.21065359,0.49920523
-1.7285287,2.3370583,1.5022004
-2.688339,-1.2182895,2.0355308
-3.3879762,2.468127,-9.06771
-0.016870463,2.2285883,3.4489355
-0.95203686,2.6397612,4.859638
-3.288307,-2.2726407,-0.67743367
3.4408965,-1.0261041,2.8898184
-0.4589514,1.0448472,3.5268307
4.4303794,1.07957,-0.0715945
0.36340567,-1.1191814,1.4750004
0.48191363,2.3787956,0.6079935
0.87472236,3.4036758,0.37608594
-3.1822834,-1.2297853,0.06147629
-2.9204905,-1.2636818,-0.18956664
2.2059917,0.73333246,2.3304405
1.8575181,1.848789,1.5990479
4.625391,-1.8103927,-0.28527296
-0.9267057,-2.3188605,1.6365372
0.35570732,4.6904097,1.1908991
3.7384224,-1.0080787,0.10379684
-0.97744584,-2.8537774,4.5839815
-3.1060927,0.09007876,-1.8272227
-3.1472795,-2.0401266,-0.6237263
1.1489613,1.5954351,-0.2019041
5.4767013,2.2424092,-1.4491526
3.8247569,-1.2550821,-0.092860565
-0.8467775,-2.0541654,1.529142
0.50745595,2.4332066,0.63967335
-2.6471858,2.0105827,1.2220095
4.216808,-2.1068206,0.27456003
13.071997,0.25103942,0.7565644
-0.92906654,-0.27255547,0.831968
-2.6975415,-1.7233473,0.07168031
0.3303254,-1.6008528,1.3137285
0.3650745,12.004911,1.1250217
5.0095487,0.7054698,-0.7896946
3.6153812,-0.4212876,1.0110089
1.3636804,1.2775095,-0.44874534
3.3247592,-0.26159003,0.52470833
1.7576367,-2.0455246,1.0318619
-2.972981,0.71180046,-1.7893518
0.7533722,1.7055306,-0.08751033
2.9343195,0.91728175,1.830611
-0.23759812,0.5561235,1.3292638
3.3771162,0.37478244,1.8762877
1.3030113,-1.7056168,1.0340925
4.3945684,5.8778086,-5.6597257
-1.8657401,3.899721,3.873981
-0.2272546,1.102296,3.3110778
-1.9922693,2.4122734,2.0096579
-1.7435845,-2.551994,3.223986
0.05149657,2.1845515,1.9494839
-2.7200449,-1.4191614,2.0787594
3.3850393,0.45090514,0.17090946
0.37018248,-2.874148,0.7969327
1.3351928,1.9033017,-0.33723518
-1.0647954,-0.57832676,0.8861678
-1.3993815,2.43183,2.5070271
-0.035399117,2.1146672,1.9497051
1.4424409,0.10638697,0.72258145
1.5412893,-3.2674336,-0.21359679
-0.40288633,4.133309,2.7018392
3.3642576,0.49749377,1.9681116
0.6186279,2.4104073,2.0469747
0.29754183,2.2635446,0.7883845
2.9074228,-1.463149,1.6307237
3.4394627,0.29321653,-0.66146094
-0.10903843,-1.8097883,-3.3331246
3.8569643,-0.0079618115,0.7770111
5.8373523,5.151542,-0.5669834
2.1536887,-0.025625354,1.4272522
0.11156198,4.870663,1.6081227
-3.6035874,1.3712459,1.0744288
1.7656676,1.0587207,2.2462425
2.6917062,-1.1031612,0.8733409
0.350696,1.3902638,-0.6377071
-3.3088958,2.4517279,-9.133732
2.9872203,-0.4173378,-0.36716527
0.70736927,-2.3159056,-3.3898902
-3.0144262,2.8677437,3.8992105
1.1889924,2.3740797,2.1047375
0.3435906,-2.242834,-2.9838653
-2.727736,-1.6227343,0.0083813835
3.422007,0.44867682,1.0257404
0.20185757,4.085424,2.8579106
1.1559309,0.6822537,-0.5698459
0.122252256,3.899781,2.5618749
3.8497093,0.19949545,1.5550948
3.4508944,-0.34849885,1.8454947
0.36740363,-2.6627572,1.1179037
0.66453195,2.5083742,-0.020322202
2.44887,-1.1370639,1.2106466
-1.178914,-0.06596558,1.4136846
-1.7181011,-0.432732,-3.93309
-1.7525173,1.6297197,2.0925732
3.489922,-1.3977054,-0.7958903
-2.3023002,0.12059068,-2.7820423
-0.06930061,3.1623578,2.9584336
-2.8194175,1.4409446,3.497459
-0.98833627,0.36605817,-3.6201596
-3.2625828,0.56256807,-1.0582463
13.035091,0.28833473,0.7186083
0.06799301,3.4718916,3.562405
0.5503307,5.1296544,-7.036341
0.7515678,-2.7764633,0.93335783
-0.32438824,0.64590377,-2.7992284
0.76836413,-0.8357802,1.0988894
0.87825423,-1.9197062,0.97357726
-1.264302,-3.8583627,1.1347674
-3.5280316,0.6625308,0.47076184
3.437234,0.16858208,-0.6495192
-0.61177355,2.5238621,2.7583694
4.237805,-2.0686717,0.19639835
0.4135497,-2.628941,-2.8769584
-2.9734726,1.2949581,2.959055
-2.6800163,-1.4146943,2.0352707
0.3335699,1.9822967,2.0578296
-1.6850002,1.2460864,3.2706032
1.4278084,-0.45653114,-0.04122184
3.969017,1.1658858,0.8676484
0.8806409,3.3316176,-0.01885707
-0.18432127,-0.37381092,11.046958
4.9636226,0.49995676,-0.9169896
2.9184406,-1.0783361,1.2550279
1.442546,-2.322206,0.6748446
-0.96809906,2.7762866,4.7627587
-1.5313442,-1.5317618,-2.7934923
-0.7599056,0.3596956,-3.668924
0.15833439,1.5256981,-0.97280043
-0.9739032,0.39187118,-3.6783268
3.3404324,-0.2581907,-0.15643473
0.06363893,1.7086705,3.2702398
-0.19989079,0.10642703,-2.5805817
-1.2509512,-0.20855099,1.3344232
-0.76401263,0.6595311,8.864133
-2.3469043,2.395931,1.6713068
-2.8900466,0.99897426,-2.8833237
-3.4228745,0.4601265,-0.72044915
-1.1481524,-1.5556442,-2.697812
0.67368305,-1.3211801,-2.7223318
